home_finance_f
.4201916
-.3729917
-.2106553
-1.228558
-.4870114
-.1365226
.2805859
1.101954
-.7658811
-.4941033
-.5447937
1.018182
.3946474
.9231783
.4346614
.2995409
.0768586
1.970001
1.25798
.1669172
-.7904247
-.6202172
-.5160419
-.0937025
.1178948
.4194637
.5957151
.2356711
1.509908
2.598631
1.788325
.4652304
-1.304854
-1.996322
-1.333963
-.1000343
-.174527
-.845214
-.5301247
-1.069984
-.079905
.0901748
1.285443
-.1150262
-1.655612
-1.361963
-1.688567
-.54611
-.1028031
-.3237909
.1517623
-.8677667
-.0082122
1.188383
2.087553
1.053863
-1.567036
