date,cat_summer_leisure
2011m1,-.8539699
2011m2,-.4084883
2011m3,.1188499
2011m4,.7350948
2011m5,1.362779
2011m6,1.749701
2011m7,1.575699
2011m8,.8646854
2011m9,.0372035
2011m10,-.6104419
2011m11,-.9983343
2011m12,-1.058211
2012m1,-.805546
2012m2,-.3797305
2012m3,.217967
2012m4,.8146143
2012m5,1.361836
2012m6,1.658566
2012m7,1.488813
2012m8,.8426009
2012m9,-.0027687
2012m10,-.6962767
2012m11,-1.088812
2012m12,-1.144961
2013m1,-.9576955
2013m2,-.6599461
2013m3,-.1740685
2013m4,.4182287
2013m5,.9543623
2013m6,1.24674
2013m7,1.08396
2013m8,.5492334
2013m9,-.1590567
2013m10,-.7653493
2013m11,-1.152912
2013m12,-1.249153
2014m1,-1.094998
2014m2,-.7842346
2014m3,-.2876069
2014m4,.3137304
2014m5,.8847508
2014m6,1.225791
2014m7,1.110023
2014m8,.5701362
2014m9,-.1514489
2014m10,-.7632372
2014m11,-1.148823
2014m12,-1.236845
2015m1,-1.072879
2015m2,-.7283247
2015m3,-.1698153
2015m4,.4665958
2015m5,1.000486
2015m6,1.226387
2015m7,1.099856
2015m8,.6026239
2015m9,-.1111832
2015m10,-.7502871
2015m11,-1.126744
2015m12,-1.206603
2016m1,-1.041256
2016m2,-.7192403
2016m3,-.2472363
2016m4,.2251698
