date,swb_laugh
2008m1,.6384943
2008m2,.7348372
2008m3,.5701237
2008m4,.358292
2008m5,.1962704
2008m6,.3630287
2008m7,.3239091
2008m8,.220566
2008m9,-.0808139
2008m10,-.1673529
2008m11,.0778327
2008m12,.3818455
2009m1,-.0545886
2009m2,-.3495927
2009m3,-.370736
2009m4,-.2911342
2009m5,-.3110083
2009m6,-.536796
2009m7,-.6988496
2009m8,-.6660438
2009m9,-.2916096
2009m10,.1730343
2009m11,.3317813
2009m12,.4663565
2010m1,.2951358
2010m2,.2078974
2010m3,.3673421
2010m4,-.1268838
2010m5,-.5647509
2010m6,-.8132927
2010m7,-.8079321
2010m8,-.8024744
2010m9,-1.207349
2010m10,-1.459757
2010m11,-1.246583
2010m12,-.7441331
2011m1,.0604382
2011m2,.3886833
2011m3,.3954326
2011m4,.6355206
2011m5,.6015772
2011m6,.3332183
2011m7,.2494356
2011m8,.6114823
2011m9,1.397836
2011m10,1.628353
2011m11,1.228931
2011m12,.4518285
2012m1,.0430394
2012m2,.2781609
2012m3,.8536581
2012m4,1.152952
2012m5,1.103048
2012m6,.7279387
2012m7,.2909555
2012m8,.1067273
2012m9,.3818974
2012m10,.6450158
2012m11,.4709135
2012m12,.2922726
2013m1,.3654923
2013m2,.7009153
2013m3,.8002199
2013m4,.6076424
2013m5,.4963116
2013m6,.574501
2013m7,.4554384
2013m8,.1550957
2013m9,.1246613
2013m10,.4394992
2013m11,.6818033
2013m12,.8616132
2014m1,1.052355
2014m2,1.18304
2014m3,1.029572
2014m4,.6774481
2014m5,.525983
2014m6,.4224551
2014m7,.1169753
2014m8,-.2741134
2014m9,-.3250778
2014m10,-.0511416
2014m11,.3304
2014m12,.4251439
2015m1,.1889018
2015m2,.2653812
2015m3,.5563443
2015m4,.6134996
2015m5,.5089449
2015m6,.2999775
2015m7,.1651383
2015m8,.1832119
2015m9,.337326
2015m10,.4531043
2015m11,.5340544
2015m12,.5966749
2016m1,.4100256
2016m2,-.1398834
2016m3,-1.587134
2016m4,-4.086089
