region,date,leisure
Haute-Normandie,2013m1,-.8339836355298758
Haute-Normandie,2013m2,-.0547879002988338
Haute-Normandie,2013m3,-.873433493077755
Haute-Normandie,2013m4,-.3885504864156246
Haute-Normandie,2013m5,-.2146554812788963
Haute-Normandie,2013m6,-.2726324945688248
Haute-Normandie,2013m7,-.3720379574224353
Haute-Normandie,2013m8,.525351881980896
Haute-Normandie,2013m9,-.0250138049013913
Haute-Normandie,2013m10,-.1361042559146881
Haute-Normandie,2013m11,-.597473569214344
Haute-Normandie,2013m12,-.4587465152144432
Haute-Normandie,2014m1,-.4423523489385843
Haute-Normandie,2014m2,.1358121037483215
Haute-Normandie,2014m3,-.4394529033452272
Haute-Normandie,2014m4,.3360078781843185
Haute-Normandie,2014m5,-.2762931566685438
Haute-Normandie,2014m6,.0369611084461212
Haute-Normandie,2014m7,.5759630259126425
Haute-Normandie,2014m8,1.823760002851486
Haute-Normandie,2014m9,.4616902936249971
Haute-Normandie,2014m10,.4238728284835815
Haute-Normandie,2014m11,.1384509820491076
Haute-Normandie,2014m12,-.4814245812594891
Haute-Normandie,2015m1,-.3409422654658556
Haute-Normandie,2015m2,.6636550985276699
Haute-Normandie,2015m3,.1649710610508919
Haute-Normandie,2015m4,-.0287086591124535
Haute-Normandie,2015m5,.6721562184393406
Haute-Normandie,2015m6,.2672106027603149
Haute-Normandie,2015m7,.9388053938746452
Haute-Normandie,2015m8,1.619590643793344
Haute-Normandie,2015m9,.5445320904254913
Haute-Normandie,2015m10,.4260108508169651
Haute-Normandie,2015m11,-.0987679660320282
Haute-Normandie,2015m12,.3343534097075462
Haute-Normandie,2016m1,.2563667744398117
Haute-Normandie,2016m2,1.109777371864766
Haute-Normandie,2016m3,.4960500150918961
Haute-Normandie,2016m4,.8641347736120224
Haute-Normandie,2016m5,1.080850705504417
Haute-Normandie,2016m6,
