family_life_f
-.4409732
-1.153473
-1.78693
-1.708262
-1.023533
-1.555369
-.705497
-.3635086
.9831223
.7649983
-.3239797
-.7652192
.4485826
.0072441
-.6387091
-1.069272
.0575957
-.1949182
.3666599
2.115211
1.794236
.373397
-1.263296
-.4889218
1.274812
.9847196
.7670981
-.7518834
.3774655
.1103811
.2218111
1.065509
2.634016
1.873655
.5670118
.076788
1.335579
.200321
.2207601
-.3936581
-.4864305
-.6015156
-.5671117
.8291858
-.0842464
.64001
-.4175895
-.8765404
.2001295
-.2319076
-.2483692
-2.190905
-.8877324
-1.145504
.1105128
.4470749
1.517369
