fin_security_f
1.104737
-.7878091
-1.067128
-.5386927
-.5828114
-.6720204
1.238912
2.324142
-.4197831
-.2373137
-.4676476
.12168
-.5091823
-1.247012
-1.301257
-1.017962
-1.030796
.411121
.0586656
.0677589
-1.982463
-1.080794
1.031978
.0460439
.126734
-.86902
-.7172371
-1.268169
-1.239301
.1283324
1.629666
.9711769
-1.002044
-.1772027
.5500166
1.124793
-.2746677
-.4719478
.3241462
-.1572042
-.6286945
.0709314
1.965714
1.573606
-.4769609
-.0320687
.6527231
1.189899
1.004869
-.0712656
.0491897
-.0177875
-1.198239
1.29676
2.078922
1.643599
-1.241635
