date,swb_worry
2008m1,-.1360694
2008m2,-.0829428
2008m3,.0052599
2008m4,.0336905
2008m5,.0196441
2008m6,.0490681
2008m7,.1277376
2008m8,.4653631
2008m9,1.20738
2008m10,1.829194
2008m11,2.076795
2008m12,2.173872
2009m1,2.328545
2009m2,2.183805
2009m3,1.731282
2009m4,1.334355
2009m5,1.040937
2009m6,1.017986
2009m7,.9887595
2009m8,1.165054
2009m9,1.583518
2009m10,1.968826
2009m11,1.971518
2009m12,2.072033
2010m1,2.136013
2010m2,1.941355
2010m3,1.72317
2010m4,1.596733
2010m5,1.678477
2010m6,1.925388
2010m7,1.894179
2010m8,1.719113
2010m9,1.601748
2010m10,1.569716
2010m11,1.507796
2010m12,1.429362
2011m1,1.190582
2011m2,1.027692
2011m3,.8175943
2011m4,.5921437
2011m5,.4793706
2011m6,.6194117
2011m7,.8786402
2011m8,1.077261
2011m9,.9963967
2011m10,1.030839
2011m11,.942359
2011m12,.8660848
2012m1,.7091173
2012m2,.5149112
2012m3,.2869708
2012m4,.0861558
2012m5,-.0002357
2012m6,.154934
2012m7,.3324005
2012m8,.576102
2012m9,.8451807
2012m10,1.005492
2012m11,.972562
2012m12,.7086962
2013m1,.4028116
2013m2,.1471292
2013m3,.0000363
2013m4,-.252451
2013m5,-.3996145
2013m6,-.395425
2013m7,-.3273429
2013m8,-.1325671
2013m9,.0301379
2013m10,.2478428
2013m11,.2427107
2013m12,.1335926
2014m1,-.037864
2014m2,-.1939433
2014m3,-.3296904
2014m4,-.5067354
2014m5,-.67655
2014m6,-.6900261
2014m7,-.5409993
2014m8,-.3584963
2014m9,-.3510976
2014m10,-.4149816
2014m11,-.4986766
2014m12,-.4351494
2015m1,-.398376
2015m2,-.4939441
2015m3,-.6650727
2015m4,-.8183302
2015m5,-.9114174
2015m6,-.8992977
2015m7,-.7663286
2015m8,-.64646
2015m9,-.6722068
2015m10,-.6174787
2015m11,-.5399309
2015m12,-.5213975
2016m1,-.7100485
2016m2,-.9506079
2016m3,-.9458333
2016m4,-.8207528
