region,date,family2
Pays de la Loire,2013m1,.1892487108707428
Pays de la Loire,2013m2,-.0449888904889425
Pays de la Loire,2013m3,-.2050810692210992
Pays de la Loire,2013m4,-.3524698416392009
Pays de la Loire,2013m5,-.7559594114621481
Pays de la Loire,2013m6,-.6803355316321055
Pays de la Loire,2013m7,.1749281287193298
Pays de la Loire,2013m8,.1416963736216227
Pays de la Loire,2013m9,-.3240546981493632
Pays de la Loire,2013m10,-1.269397884296874
Pays de la Loire,2013m11,-.3585548798243205
Pays de la Loire,2013m12,-.7219486633936564
Pays de la Loire,2014m1,.4883418480555217
Pays de la Loire,2014m2,.4289891918500264
Pays de la Loire,2014m3,.4850394725799561
Pays de la Loire,2014m4,-.7097171247005463
Pays de la Loire,2014m5,.5739209552605947
Pays de la Loire,2014m6,1.803071101506551
Pays de la Loire,2014m7,.8860874970753988
Pays de la Loire,2014m8,1.028332638243834
Pays de la Loire,2014m9,.891396681467692
Pays de la Loire,2014m10,-.4742506245772044
Pays de la Loire,2014m11,.6783670882383982
Pays de la Loire,2014m12,-.4722976088523865
Pays de la Loire,2015m1,-.6400877035533389
Pays de la Loire,2015m2,.7338555455207825
Pays de la Loire,2015m3,.6261965557932854
Pays de la Loire,2015m4,.1220378875732422
Pays de la Loire,2015m5,.4647044738133748
Pays de la Loire,2015m6,.8299814090132713
Pays de la Loire,2015m7,.4830002784729004
Pays de la Loire,2015m8,.5628859947125117
Pays de la Loire,2015m9,.3017248759667079
Pays de la Loire,2015m10,-.523922840754191
Pays de la Loire,2015m11,-.2528421382109324
Pays de la Loire,2015m12,-.427201638619105
Pays de la Loire,2016m1,.3936850229899089
Pays de la Loire,2016m2,.8191620334982872
Pays de la Loire,2016m3,.2587203582127889
Pays de la Loire,2016m4,.2206968123403688
Pays de la Loire,2016m5,.433245837688446
Pays de la Loire,2016m6,
