region,date,terrorisme
Ile-de-France,2013m1,-.49879867
Ile-de-France,2013m2,-.47145104
Ile-de-France,2013m3,-.44165924
Ile-de-France,2013m4,-.40053314
Ile-de-France,2013m5,-.40493542
Ile-de-France,2013m6,-.51529551
Ile-de-France,2013m7,-.31201774
Ile-de-France,2013m8,-.36620465
Ile-de-France,2013m9,-.41669682
Ile-de-France,2013m10,-.42293742
Ile-de-France,2013m11,-.46832365
Ile-de-France,2013m12,-.44948551
Ile-de-France,2014m1,-.49865437
Ile-de-France,2014m2,-.47086951
Ile-de-France,2014m3,-.46662164
Ile-de-France,2014m4,-.44846714
Ile-de-France,2014m5,-.38137001
Ile-de-France,2014m6,-.42702502
Ile-de-France,2014m7,-.26241207
Ile-de-France,2014m8,-.31003919
Ile-de-France,2014m9,-.30560285
Ile-de-France,2014m10,-.32423657
Ile-de-France,2014m11,-.34783176
Ile-de-France,2014m12,.23030473
Ile-de-France,2015m1,1.3932933
Ile-de-France,2015m2,-.19803974
Ile-de-France,2015m3,-.19769652
Ile-de-France,2015m4,-.14796433
Ile-de-France,2015m5,-.25831026
Ile-de-France,2015m6,-.074236639
Ile-de-France,2015m7,.0081894314
Ile-de-France,2015m8,-.013184489
Ile-de-France,2015m9,-.34351152
Ile-de-France,2015m10,-.23659156
Ile-de-France,2015m11,4.415957
Ile-de-France,2015m12,.27882007
Ile-de-France,2016m1,.10396937
Ile-de-France,2016m2,-.050977439
Ile-de-France,2016m3,.96984869
Ile-de-France,2016m4,-.086596265
Ile-de-France,2016m5,-.13478141
Ile-de-France,2016m6,.34599501
Ile-de-France,2016m7,1.8895826
Ile-de-France,2016m8,.40088221
Ile-de-France,2016m9,.023668906
Ile-de-France,2016m10,-.034993321
Ile-de-France,2016m11,-.15774335
Ile-de-France,2016m12,.12526795
Ile-de-France,2017m1,.1291737
Ile-de-France,2017m2,.087066583
Ile-de-France,2017m3,.37622282
