date,swb_job_satisfaction
2011m1,-.0267933
2011m2,-.4776784
2011m3,-.1950208
2011m4,.2423718
2011m5,.4330612
2011m6,.6214836
2011m7,.7399386
2011m8,.7653364
2011m9,.700629
2011m10,.5440106
2011m11,.5585247
2011m12,.7008116
2012m1,.6569474
2012m2,.2439676
2012m3,-.1076498
2012m4,-.394661
2012m5,-.6317722
2012m6,-.705061
2012m7,-.4094273
2012m8,.0377082
2012m9,.5228971
2012m10,.8411912
2012m11,.8853767
2012m12,.7683898
2013m1,.802853
2013m2,.4955328
2013m3,-.024575
2013m4,-.6624115
2013m5,-.7380164
2013m6,-.6468458
2013m7,-.7135342
2013m8,-.7608495
2013m9,-.7924775
2013m10,-.6522432
2013m11,-.4669927
2013m12,-.0661527
2014m1,.1716866
2014m2,.1632529
2014m3,-.3213027
2014m4,-.8485261
2014m5,-1.106417
2014m6,-1.238182
2014m7,-1.196842
2014m8,-1.267908
2014m9,-1.325204
2014m10,-1.426185
2014m11,-1.524284
2014m12,-1.630104
2015m1,-1.590147
2015m2,-1.598668
2015m3,-1.571084
2015m4,-1.541924
2015m5,-1.486661
2015m6,-1.40826
2015m7,-1.435886
2015m8,-1.362383
2015m9,-1.198976
2015m10,-1.138867
2015m11,-1.232617
2015m12,-.8938596
2016m1,-.7169014
2016m2,-.9487735
2016m3,-1.656661
2016m4,-2.591879
