date,cat_summer_leisure
2008m1,-.7625103
2008m2,-.239992
2008m3,.3825581
2008m4,1.001132
2008m5,1.522502
2008m6,1.769247
2008m7,1.501445
2008m8,.8650105
2008m9,.1199565
2008m10,-.4900427
2008m11,-.8500271
2008m12,-.909833
2009m1,-.6784101
2009m2,-.2622489
2009m3,.2877424
2009m4,.8483229
2009m5,1.383463
2009m6,1.619866
2009m7,1.359938
2009m8,.7211097
2009m9,.053641
2009m10,-.4573004
2009m11,-.7714787
2009m12,-.8323743
2010m1,-.5872888
2010m2,-.1041308
2010m3,.5793801
2010m4,1.281669
2010m5,1.894608
2010m6,2.225103
2010m7,1.911065
2010m8,1.173158
2010m9,.3458071
2010m10,-.3362069
2010m11,-.7760804
2010m12,-.9842006
2011m1,-.9091335
2011m2,-.6222312
2011m3,-.1478447
2011m4,.3991438
2011m5,.9312311
2011m6,1.235448
2011m7,1.029473
2011m8,.426484
2011m9,-.2826914
2011m10,-.8399795
2011m11,-1.170792
2011m12,-1.218134
2012m1,-1.003824
2012m2,-.5797887
2012m3,.0144445
2012m4,.602343
2012m5,1.106007
2012m6,1.262729
2012m7,.9029258
2012m8,.2696036
2012m9,-.3681289
2012m10,-.86834
2012m11,-1.194106
2012m12,-1.266265
2013m1,-1.095151
2013m2,-.7718638
2013m3,-.2936209
2013m4,.2842118
2013m5,.7865045
2013m6,1.019561
2013m7,.7762737
2013m8,.2264093
2013m9,-.377828
2013m10,-.8832073
2013m11,-1.234455
2013m12,-1.343507
2014m1,-1.201563
2014m2,-.8718712
2014m3,-.3553848
2014m4,.2483228
2014m5,.7696636
2014m6,.998268
2014m7,.7303776
2014m8,.119239
2014m9,-.5155166
2014m10,-.9993578
2014m11,-1.263736
2014m12,-1.278286
2015m1,-1.099668
2015m2,-.7640817
2015m3,-.2409392
2015m4,.3349075
2015m5,.8035394
2015m6,.923035
2015m7,.6363066
2015m8,.1089814
2015m9,-.4485058
2015m10,-.8983573
2015m11,-1.203847
2015m12,-1.265638
2016m1,-1.094608
2016m2,-.7614099
2016m3,-.2742591
2016m4,.2578865
