fin_security_f
1.096552
-1.214643
-.0629692
.7143438
-.1489151
1.028829
1.824378
1.022016
-.5063542
-.2694178
-.7642576
.451835
-.3034196
-1.768421
-1.172752
-1.635898
-.7387677
.9052044
.2781397
-1.313671
-1.825752
-1.273377
-.4133189
-.2190342
-.6407342
-.7814165
-1.192731
-.7030145
-.2206998
.6922655
.6615881
-.4407911
-.6629891
.016582
-.6034707
.1169757
1.142604
-.1216436
.6366208
-.0805348
.1432483
1.443143
2.791323
.5259469
-.1962709
1.248049
.7595133
.9214115
.2307028
.0357705
-.3877228
-.8788289
-.3277035
1.372212
2.4079
-.189869
-1.407765
