sadness
1.541028
.8260579
-1.233073
.3216259
-.7571179
-.7521524
.8690226
.86264
.7142775
.6134831
1.027578
1.218296
.5277902
.072349
-1.35789
-.6111613
-1.152059
-.6549445
-1.199819
-.3527617
.9814344
-.6258382
.6072513
2.991754
1.806059
-.1029716
-.115247
-.0552627
-1.079944
-.7712227
-.3910609
-1.08146
.6480701
-1.580673
-.4998201
.7073538
1.217776
.5653313
-.2771673
.2269002
.0438361
-.722312
-.0893832
-.1597816
1.680827
.0082874
1.154797
1.518641
.8263505
.091113
.0313896
-.5716437
-.4387821
.2794047
-.1899294
-.1161802
.9389325
