region,date,mal_etre
Nord-Pas-de-Calais,2013m1,-.60193729
Nord-Pas-de-Calais,2013m2,-.42297786
Nord-Pas-de-Calais,2013m3,-.40646139
Nord-Pas-de-Calais,2013m4,-.55408043
Nord-Pas-de-Calais,2013m5,-.47867596
Nord-Pas-de-Calais,2013m6,-.48030648
Nord-Pas-de-Calais,2013m7,-1.0937076
Nord-Pas-de-Calais,2013m8,-1.0003773
Nord-Pas-de-Calais,2013m9,-.47664481
Nord-Pas-de-Calais,2013m10,-.50434327
Nord-Pas-de-Calais,2013m11,-.21622285
Nord-Pas-de-Calais,2013m12,-.84613228
Nord-Pas-de-Calais,2014m1,-.07280384
Nord-Pas-de-Calais,2014m2,-.36074805
Nord-Pas-de-Calais,2014m3,-.27812994
Nord-Pas-de-Calais,2014m4,-.65057242
Nord-Pas-de-Calais,2014m5,-.16355932
Nord-Pas-de-Calais,2014m6,-.55305851
Nord-Pas-de-Calais,2014m7,-.6613977
Nord-Pas-de-Calais,2014m8,-.35657746
Nord-Pas-de-Calais,2014m9,.21221505
Nord-Pas-de-Calais,2014m10,-.028003965
Nord-Pas-de-Calais,2014m11,.17946488
Nord-Pas-de-Calais,2014m12,-.28332192
Nord-Pas-de-Calais,2015m1,-.03373554
Nord-Pas-de-Calais,2015m2,.50324434
Nord-Pas-de-Calais,2015m3,.5223484
Nord-Pas-de-Calais,2015m4,-.055704419
Nord-Pas-de-Calais,2015m5,-.035994273
Nord-Pas-de-Calais,2015m6,.28733003
Nord-Pas-de-Calais,2015m7,-.3188183
Nord-Pas-de-Calais,2015m8,.14824668
Nord-Pas-de-Calais,2015m9,.40945518
Nord-Pas-de-Calais,2015m10,.37540257
Nord-Pas-de-Calais,2015m11,-.044811256
Nord-Pas-de-Calais,2015m12,.061893903
Nord-Pas-de-Calais,2016m1,.75205684
Nord-Pas-de-Calais,2016m2,.75173855
Nord-Pas-de-Calais,2016m3,.67484629
Nord-Pas-de-Calais,2016m4,.42268738
Nord-Pas-de-Calais,2016m5,.26252425
Nord-Pas-de-Calais,2016m6,.011003423
Nord-Pas-de-Calais,2016m7,-.0023415997
Nord-Pas-de-Calais,2016m8,.22634873
Nord-Pas-de-Calais,2016m9,.94694304
Nord-Pas-de-Calais,2016m10,.43028423
Nord-Pas-de-Calais,2016m11,.9195528
Nord-Pas-de-Calais,2016m12,.081728607
Nord-Pas-de-Calais,2017m1,1.116183
Nord-Pas-de-Calais,2017m2,.89561135
Nord-Pas-de-Calais,2017m3,1.314379
