healthy_habits_f
2.428664
.6228801
.0682189
-1.424874
-.5850896
.1153363
-.3664624
-.0737116
-1.741203
-1.915709
-1.406997
.1955807
.0475195
-.0678885
.2062259
1.022496
.420544
.3632686
.0703803
.0581463
-.2990914
-1.524974
.2447405
-1.13076
2.408902
.7881716
.2429107
.2964126
.374376
.8792973
1.567002
.5124394
-.7367339
-1.714371
.5101555
-.9480453
1.530365
1.017853
1.412368
.9346179
-.0926869
.5328156
-.019663
-1.125812
-1.057187
-1.235703
-1.102424
-.4706941
1.43255
-.2153871
1.32723
.080731
-.5569826
.4595513
-.3271561
-1.074787
-.9573563
