region,date,solidarite
Ile-de-France,2013m1,.81029487
Ile-de-France,2013m2,.8001166
Ile-de-France,2013m3,.97687638
Ile-de-France,2013m4,.13328302
Ile-de-France,2013m5,-.23894803
Ile-de-France,2013m6,-.25559571
Ile-de-France,2013m7,-.83611614
Ile-de-France,2013m8,-.6257056
Ile-de-France,2013m9,1.5630244
Ile-de-France,2013m10,1.5828525
Ile-de-France,2013m11,.78851485
Ile-de-France,2013m12,.11926875
Ile-de-France,2014m1,1.9043404
Ile-de-France,2014m2,1.1424898
Ile-de-France,2014m3,.76638132
Ile-de-France,2014m4,.11444148
Ile-de-France,2014m5,-.64781111
Ile-de-France,2014m6,-.93844199
Ile-de-France,2014m7,-1.3587073
Ile-de-France,2014m8,-1.4611735
Ile-de-France,2014m9,-.037625574
Ile-de-France,2014m10,.11680459
Ile-de-France,2014m11,.11039151
Ile-de-France,2014m12,-.86017299
Ile-de-France,2015m1,.97311205
Ile-de-France,2015m2,.77938497
Ile-de-France,2015m3,.94678003
Ile-de-France,2015m4,.46273369
Ile-de-France,2015m5,-.26985395
Ile-de-France,2015m6,-.33853936
Ile-de-France,2015m7,-1.4365628
Ile-de-France,2015m8,-1.4943206
Ile-de-France,2015m9,.29434952
Ile-de-France,2015m10,.66100281
Ile-de-France,2015m11,.43649951
Ile-de-France,2015m12,-.5119738
Ile-de-France,2016m1,.90790009
Ile-de-France,2016m2,-.062586725
Ile-de-France,2016m3,1.0812947
Ile-de-France,2016m4,-.34416735
Ile-de-France,2016m5,-.64040279
Ile-de-France,2016m6,-.91066813
Ile-de-France,2016m7,-1.8171622
Ile-de-France,2016m8,-1.6709445
Ile-de-France,2016m9,.18014963
Ile-de-France,2016m10,-.13473184
Ile-de-France,2016m11,-.071535297
Ile-de-France,2016m12,-1.0543933
Ile-de-France,2017m1,-.24606059
Ile-de-France,2017m2,.70054561
Ile-de-France,2017m3,.94319415
