date,swb_learn
2008m1,-2.972215
2008m2,-1.720581
2008m3,-.6462567
2008m4,.2493924
2008m5,.6822048
2008m6,.4795514
2008m7,.0690907
2008m8,-.3317802
2008m9,-.6291889
2008m10,-.8405104
2008m11,-.993234
2008m12,-1.287062
2009m1,-1.404287
2009m2,-.8039305
2009m3,-.0269951
2009m4,.8121096
2009m5,1.139991
2009m6,1.119015
2009m7,.8759781
2009m8,1.088951
2009m9,1.653676
2009m10,1.967057
2009m11,1.710732
2009m12,1.007237
2010m1,.8139675
2010m2,1.243243
2010m3,1.932248
2010m4,2.294676
2010m5,2.276733
2010m6,1.901979
2010m7,1.55106
2010m8,1.492009
2010m9,1.472099
2010m10,1.140151
2010m11,.5088773
2010m12,.0165757
2011m1,-.0704693
2011m2,.4110523
2011m3,.9840632
2011m4,1.300153
2011m5,1.376315
2011m6,1.364403
2011m7,1.13073
2011m8,.8053403
2011m9,.8884771
2011m10,1.050214
2011m11,.8704126
2011m12,.5351548
2012m1,.4674941
2012m2,.5921962
2012m3,.9225318
2012m4,1.161986
2012m5,1.19917
2012m6,1.080968
2012m7,1.06636
2012m8,1.101674
2012m9,1.125077
2012m10,.9810579
2012m11,.6886133
2012m12,.4059843
2013m1,.2523018
2013m2,.4169767
2013m3,.6300746
2013m4,.8051069
2013m5,.9746473
2013m6,1.082087
2013m7,1.168507
2013m8,1.252581
2013m9,1.43326
2013m10,1.290542
2013m11,.8055821
2013m12,.3422445
2014m1,.1599518
2014m2,.4519134
2014m3,.7443401
2014m4,.9173024
2014m5,.9917675
2014m6,1.090329
2014m7,1.02784
2014m8,.907699
2014m9,.8274926
2014m10,.5484756
2014m11,.0152254
2014m12,-.3750161
2015m1,-.3329231
2015m2,.043084
2015m3,.4389885
2015m4,.5997084
2015m5,.7245706
2015m6,.7374802
2015m7,.8041947
2015m8,.9469818
2015m9,.8872353
2015m10,.4434636
2015m11,-.1261498
2015m12,-.6523094
2016m1,-.6582028
2016m2,-.3409577
2016m3,.071187
2016m4,.5190259
