region,date,social
Limousin,2013m1,-.5657424122095108
Limousin,2013m2,.1255689263343811
Limousin,2013m3,-.163349412381649
Limousin,2013m4,-.4752070188522339
Limousin,2013m5,.2120568931102753
Limousin,2013m6,.1792058661580086
Limousin,2013m7,-.1559316277503967
Limousin,2013m8,-.1830389261245728
Limousin,2013m9,.6812424421310425
Limousin,2013m10,.5371334306895733
Limousin,2013m11,1.185189151763916
Limousin,2013m12,-.8473604865372181
Limousin,2014m1,.3503231674432755
Limousin,2014m2,-.2960369424894452
Limousin,2014m3,-.4716964617371559
Limousin,2014m4,-.6859672546386719
Limousin,2014m5,-.2648078920785338
Limousin,2014m6,.1939226508140564
Limousin,2014m7,-.7969534695148468
Limousin,2014m8,-.4903988987207413
Limousin,2014m9,.6267200589179993
Limousin,2014m10,-.5540211230516434
Limousin,2014m11,.0951620643958449
Limousin,2014m12,-.4714730501174927
Limousin,2015m1,-.0410828977823257
Limousin,2015m2,.352052965015173
Limousin,2015m3,-.0100466370582581
Limousin,2015m4,-.190208899974823
Limousin,2015m5,-.2294762283563614
Limousin,2015m6,.0758292138576508
Limousin,2015m7,-.6307146623730659
Limousin,2015m8,-.8133229613304138
Limousin,2015m9,.4544296234846115
Limousin,2015m10,-.2646709203720093
Limousin,2015m11,-.10654436647892
Limousin,2015m12,-.4289211869239807
Limousin,2016m1,.0103136204183102
Limousin,2016m2,.0812784910202026
Limousin,2016m3,-.2326717268675566
Limousin,2016m4,.1367401272058487
Limousin,2016m5,.3497242055833339
Limousin,2016m6,
