big_picture_f
.0943777
.7077333
.3296509
.5031911
-.2240562
-1.163562
-1.472874
-.0640846
.9378781
.5418304
.735342
.1995422
.4659126
.8681456
.3470002
.6083759
-.934561
-2.373744
-1.680501
-.2487061
1.231999
.900794
.7867318
-.4475751
-.6664557
.2954991
.0086464
.530194
-.8623617
-1.926938
-1.683288
-.1705849
1.120712
1.056283
.6220596
.0051838
.266908
.4948792
-.3826156
.5250947
-.2506246
-1.909495
-1.909476
-.2633954
1.444809
1.006065
.6829417
.5103028
.4180298
.9590727
.379491
1.173676
-.0807488
-1.856372
-1.723451
-.3918223
1.928943
