date,cat_layoffs
2011m1,1.482261
2011m2,1.152724
2011m3,.9658558
2011m4,.8487405
2011m5,.5748481
2011m6,.6213319
2011m7,.761045
2011m8,.7334346
2011m9,.7716507
2011m10,.7132244
2011m11,.6690329
2011m12,.460116
2012m1,.3991931
2012m2,.1597889
2012m3,-.055562
2012m4,-.126755
2012m5,-.1505856
2012m6,-.2412021
2012m7,-.0784093
2012m8,.4051712
2012m9,1.159074
2012m10,1.900937
2012m11,2.178947
2012m12,1.384856
2013m1,.6248519
2013m2,.0622855
2013m3,.0636308
2013m4,.5743006
2013m5,.4950376
2013m6,.1511272
2013m7,-.1026313
2013m8,-.1526466
2013m9,-.0455102
2013m10,-.1519057
2013m11,-.3701937
2013m12,-.1849968
2014m1,.248575
2014m2,.3502932
2014m3,.3683622
2014m4,.1481475
2014m5,-.4205381
2014m6,-.7184262
2014m7,-.8466178
2014m8,-.9051396
2014m9,-.8318887
2014m10,-.7694426
2014m11,-.7288482
2014m12,-.5429051
2015m1,-.4001071
2015m2,-.5269375
2015m3,-.4754676
2015m4,-.5622745
2015m5,-.8913271
2015m6,-1.219569
2015m7,-1.394217
2015m8,-1.401074
2015m9,-1.109881
2015m10,-.850302
2015m11,-.8567216
2015m12,-.9735295
2016m1,-.8646435
2016m2,-.6916071
2016m3,-.5005029
2016m4,-.2864776
