date,cat_social_progress
2011m1,-.9488956
2011m2,-.6138589
2011m3,-.5012421
2011m4,-.6417808
2011m5,-1.009463
2011m6,-1.304383
2011m7,-1.370764
2011m8,-.9138499
2011m9,-.263169
2011m10,.1985556
2011m11,.2703186
2011m12,-.043344
2012m1,-.1821661
2012m2,-.0545818
2012m3,-.085163
2012m4,-.2456582
2012m5,-.5752618
2012m6,-.9922565
2012m7,-1.049367
2012m8,-.6798698
2012m9,-.1707856
2012m10,.001465
2012m11,-.1247282
2012m12,-.2278029
2013m1,-.2388403
2013m2,-.031832
2013m3,.0302599
2013m4,-.0770289
2013m5,-.5291244
2013m6,-.9697894
2013m7,-.9283507
2013m8,-.3307212
2013m9,.2010446
2013m10,.1507285
2013m11,-.169615
2013m12,-.4083882
2014m1,-.208318
2014m2,.3429421
2014m3,.5997739
2014m4,.4266681
2014m5,-.0777527
2014m6,-.5946261
2014m7,-.6606303
2014m8,-.0878431
2014m9,.5896316
2014m10,.7617325
2014m11,.5425563
2014m12,.2874072
2015m1,.4156443
2015m2,.8404132
2015m3,1.214567
2015m4,1.002814
2015m5,.1288505
2015m6,-.5431342
2015m7,-.508769
2015m8,.1127029
2015m9,.8719963
2015m10,1.272838
2015m11,1.018065
2015m12,.5716133
2016m1,.7204214
2016m2,1.219402
2016m3,1.816587
2016m4,2.754156
