anger
-.55761
-1.134951
-1.387679
-1.057391
-.5046881
.272952
.3552656
1.241533
1.169408
.9213129
-.3856341
-.7205609
-.5148869
-.8044443
-1.311267
-2.061064
-.7612042
-.7717524
-.3366379
1.406009
1.383494
.0019372
-.4624954
-.4608949
.1900411
-1.030762
-1.600742
-1.836547
-1.208313
-.1302313
-.9662535
.9107121
.5484808
.2071234
.1455745
.2485746
.3203496
-.2186119
.4076771
.1073289
-.0845106
-1.037293
.3711243
.9925194
.8512537
1.488921
-.1012588
.3809079
.8123195
.0448879
.0991527
-.7841079
-.5751302
.1007528
-.0355684
.6278279
.9650505
