region,date,health
Lorraine,2013m1,-.2542731968784018
Lorraine,2013m2,.0794548662930825
Lorraine,2013m3,-.1358879684029441
Lorraine,2013m4,-.3958982013558087
Lorraine,2013m5,-.6562717604009729
Lorraine,2013m6,-.2073019092020235
Lorraine,2013m7,-.8123824925799119
Lorraine,2013m8,-.4931056506404849
Lorraine,2013m9,.0539474717684482
Lorraine,2013m10,-.0891078398808053
Lorraine,2013m11,.0857069804088065
Lorraine,2013m12,-.6894004899812373
Lorraine,2014m1,.1237333319885166
Lorraine,2014m2,.3011492427046362
Lorraine,2014m3,.1503438155509924
Lorraine,2014m4,.2950778442778085
Lorraine,2014m5,.006740680356559
Lorraine,2014m6,-.1022545734334639
Lorraine,2014m7,-.0343073598648372
Lorraine,2014m8,.3782333529701358
Lorraine,2014m9,.4758354260733253
Lorraine,2014m10,.4985653201216145
Lorraine,2014m11,.6573237964981481
Lorraine,2014m12,-.1341457575755684
Lorraine,2015m1,.5123753728050935
Lorraine,2015m2,.8918876934208368
Lorraine,2015m3,1.013302832057602
Lorraine,2015m4,.5421385231770968
Lorraine,2015m5,.3841626278958039
Lorraine,2015m6,.4563558996704064
Lorraine,2015m7,.1094732276703182
Lorraine,2015m8,.2698863733951983
Lorraine,2015m9,.8729005950061899
Lorraine,2015m10,.8212374256629693
Lorraine,2015m11,.7315757400111148
Lorraine,2015m12,.234409806263437
Lorraine,2016m1,1.176136275459277
Lorraine,2016m2,1.493928426190426
Lorraine,2016m3,1.249045217507764
Lorraine,2016m4,1.624465953362616
Lorraine,2016m5,.9829487479046771
Lorraine,2016m6,
