date,cat_job_growth
2008m1,1.691795
2008m2,1.704443
2008m3,1.323066
2008m4,.2621804
2008m5,-.5340562
2008m6,-.9085822
2008m7,-.8604038
2008m8,-.9493704
2008m9,-.8978664
2008m10,-.58509
2008m11,-.5344732
2008m12,-.1856055
2009m1,-.0913384
2009m2,-.3249543
2009m3,-.8517596
2009m4,-1.044481
2009m5,-.9859048
2009m6,-.9791126
2009m7,-.9522507
2009m8,-.6302537
2009m9,-.1363561
2009m10,.8284506
2009m11,1.652784
2009m12,1.422044
2010m1,.3991574
2010m2,.0640487
2010m3,.2393305
2010m4,.7927395
2010m5,1.20439
2010m6,1.169004
2010m7,1.062853
2010m8,1.008017
2010m9,1.070931
2010m10,1.238058
2010m11,1.174816
2010m12,.8706996
2011m1,.6630881
2011m2,.6958658
2011m3,.6911156
2011m4,.6098656
2011m5,.05571
2011m6,-.3757667
2011m7,-.4912929
2011m8,-.3128004
2011m9,.0050033
2011m10,-.1227316
2011m11,-.7144291
2011m12,-1.081254
2012m1,-.959082
2012m2,-.4454828
2012m3,.0100843
2012m4,.1098566
2012m5,-.3383601
2012m6,-.9858914
2012m7,-1.280896
2012m8,-1.009714
2012m9,-.3058053
2012m10,.0989285
2012m11,.0526345
2012m12,-.2891102
2013m1,-.4103852
2013m2,-.1830462
2013m3,.1818745
2013m4,.3824642
2013m5,.2356593
2013m6,-.378132
2013m7,-.826533
2013m8,-.9807103
2013m9,-.7273955
2013m10,-.3496392
2013m11,.0256516
2013m12,.0830562
2014m1,-.0527028
2014m2,.092878
2014m3,.0596948
2014m4,-.1535233
2014m5,-.5712447
2014m6,-.8496065
2014m7,-.6843303
2014m8,-.364618
2014m9,.1448169
2014m10,.3820625
2014m11,.1798467
2014m12,-.1359317
2015m1,-.1186377
2015m2,.005437
2015m3,-.0527523
2015m4,-.1747098
2015m5,-.390578
2015m6,-.479715
2015m7,-.3359549
2015m8,-.0569227
2015m9,.301926
2015m10,.3029196
2015m11,.3195825
2015m12,.5315519
2016m1,.676788
2016m2,.9955245
2016m3,.8367172
2016m4,.532134
