summer_leisure_f
-1.121481
-.7674564
-.4177427
.2865279
.9033107
1.43608
1.886117
1.316809
.0869371
-1.146091
-1.298753
-.4490578
-.8869563
-.8142996
-.3125556
.274443
.9072204
1.244501
1.845039
1.24038
-.0638725
-.9496312
-1.138536
-.8694569
-1.420576
-1.042304
-.4595468
-.1269596
.7310754
1.488187
1.962771
1.314157
-.1253846
-1.154705
-1.076334
-.8113714
-1.113921
-.9664608
-.4729883
-.0355543
.6131636
1.040495
1.570435
.9768086
-.3395921
-.9652717
-1.037005
-.7940903
-1.08313
-.7618027
-.3708523
.0584554
.6389114
1.100462
1.224745
.7232523
-.4765446
