date,swb_job_satisfaction
2008m1,.1658192
2008m2,-.161308
2008m3,-.2754848
2008m4,-.2554913
2008m5,-.1734007
2008m6,-.1312862
2008m7,-.0709744
2008m8,-.0209604
2008m9,.3740123
2008m10,.8409728
2008m11,1.369523
2008m12,1.860375
2009m1,2.319583
2009m2,2.353092
2009m3,2.011736
2009m4,1.656932
2009m5,1.172948
2009m6,.7591209
2009m7,.5521361
2009m8,.6715569
2009m9,1.046844
2009m10,1.635732
2009m11,1.989577
2009m12,1.934431
2010m1,1.738373
2010m2,1.752879
2010m3,1.812507
2010m4,1.74061
2010m5,1.58429
2010m6,1.332133
2010m7,1.19708
2010m8,1.04698
2010m9,1.233821
2010m10,1.467988
2010m11,1.469596
2010m12,1.279201
2011m1,.9368387
2011m2,.6575219
2011m3,.4445403
2011m4,.221283
2011m5,.0000734
2011m6,-.120187
2011m7,-.2003086
2011m8,-.1451989
2011m9,.155982
2011m10,.4357116
2011m11,.5929477
2011m12,.5710907
2012m1,.5764226
2012m2,.4436165
2012m3,.2145152
2012m4,.0499778
2012m5,-.1489957
2012m6,-.1945452
2012m7,-.1347157
2012m8,-.0491482
2012m9,.0700712
2012m10,.2199569
2012m11,.221305
2012m12,.1444013
2013m1,.1311564
2013m2,.090214
2013m3,-.0612498
2013m4,-.2835965
2013m5,-.5223038
2013m6,-.7490659
2013m7,-.8158407
2013m8,-.7670529
2013m9,-.6464656
2013m10,-.4945093
2013m11,-.4303442
2013m12,-.4699135
2014m1,-.4987283
2014m2,-.5613289
2014m3,-.6355942
2014m4,-.6115392
2014m5,-.6733992
2014m6,-.6013792
2014m7,-.5895067
2014m8,-.7023854
2014m9,-.882571
2014m10,-1.026428
2014m11,-1.13262
2014m12,-1.050561
2015m1,-.8122514
2015m2,-.6357235
2015m3,-.5758648
2015m4,-.7591289
2015m5,-1.001374
2015m6,-1.111682
2015m7,-1.157406
2015m8,-1.139558
2015m9,-.9918199
2015m10,-.9802595
2015m11,-.9209679
2015m12,-.8617731
2016m1,-.9061642
2016m2,-.8880339
2016m3,-.8225256
2016m4,-.6808817
