date,swb_stress
2008m1,-.6600857
2008m2,-.2300791
2008m3,.059681
2008m4,-.0313384
2008m5,-.4754016
2008m6,-.9129883
2008m7,-.9628043
2008m8,-.4213336
2008m9,.5806266
2008m10,1.468554
2008m11,1.961196
2008m12,1.862467
2009m1,1.719039
2009m2,1.975294
2009m3,1.926219
2009m4,1.345456
2009m5,.6550885
2009m6,.5010937
2009m7,.7834989
2009m8,1.218038
2009m9,1.659739
2009m10,1.88253
2009m11,1.484368
2009m12,1.043998
2010m1,.497916
2010m2,.4615832
2010m3,.5288768
2010m4,.5917987
2010m5,.68075
2010m6,.7586028
2010m7,.9605995
2010m8,1.387833
2010m9,1.671951
2010m10,1.824819
2010m11,1.740948
2010m12,1.424385
2011m1,.7283184
2011m2,.4977515
2011m3,.4867569
2011m4,.5346192
2011m5,.3336254
2011m6,.1711632
2011m7,.3754163
2011m8,1.089255
2011m9,1.815678
2011m10,2.326275
2011m11,2.122798
2011m12,1.75358
2012m1,1.351461
2012m2,1.278111
2012m3,1.230827
2012m4,1.026851
2012m5,.7149925
2012m6,.5282301
2012m7,.5466964
2012m8,1.092417
2012m9,1.848665
2012m10,2.239074
2012m11,2.130148
2012m12,1.798344
2013m1,1.253676
2013m2,.9061202
2013m3,.7706376
2013m4,.6258526
2013m5,.5411397
2013m6,.6039532
2013m7,.8618342
2013m8,1.385879
2013m9,2.10877
2013m10,2.648293
2013m11,2.459831
2013m12,1.981383
2014m1,1.308858
2014m2,.9458095
2014m3,.9499339
2014m4,.9133521
2014m5,.7181566
2014m6,.7541392
2014m7,.9816459
2014m8,1.448325
2014m9,2.132572
2014m10,2.52932
2014m11,2.420086
2014m12,1.959578
2015m1,1.327193
2015m2,1.251864
2015m3,1.291154
2015m4,1.179969
2015m5,.8578023
2015m6,.8018484
2015m7,1.120076
2015m8,1.777134
2015m9,2.395212
2015m10,2.571541
2015m11,2.242029
2015m12,1.784731
2016m1,1.143493
2016m2,.9711307
2016m3,1.245359
2016m4,1.503328
