date,cat_social_progress
2011m1,-.1409
2011m2,-.0990131
2011m3,-.1870903
2011m4,-.2996648
2011m5,-.5974922
2011m6,-1.169922
2011m7,-1.456224
2011m8,-1.280186
2011m9,-.7681823
2011m10,-.3699902
2011m11,-.2005417
2011m12,-.1006049
2012m1,.0400402
2012m2,.3354792
2012m3,.4680383
2012m4,.3017655
2012m5,-.3465078
2012m6,-1.080154
2012m7,-1.344496
2012m8,-.9744853
2012m9,-.3227023
2012m10,.1360739
2012m11,.1542977
2012m12,-.0080616
2013m1,-.0529462
2013m2,.026584
2013m3,.0779817
2013m4,.0508321
2013m5,-.4814421
2013m6,-1.186996
2013m7,-1.416124
2013m8,-1.065826
2013m9,-.1597071
2013m10,.2961114
2013m11,.2053958
2013m12,-.2142266
2014m1,-.3259367
2014m2,-.1853395
2014m3,.0997816
2014m4,.4456916
2014m5,.1505446
2014m6,-.5631306
2014m7,-.8045636
2014m8,-.4266056
2014m9,.3662433
2014m10,1.027468
2014m11,1.185899
2014m12,1.147762
2015m1,1.219795
2015m2,1.366806
2015m3,1.416382
2015m4,1.219421
2015m5,.5087121
2015m6,-.3749141
2015m7,-.783742
2015m8,-.3807602
2015m9,.4733275
2015m10,.934904
2015m11,.9167674
2015m12,.8235887
2016m1,.9964119
2016m2,1.047929
2016m3,.9327531
2016m4,.7956941
