date,swb_learn
2011m1,-.5547729
2011m2,-.3218046
2011m3,-.0559506
2011m4,.0964087
2011m5,.0648625
2011m6,.0085737
2011m7,-.0846422
2011m8,-.1348857
2011m9,-.2364847
2011m10,-.3260042
2011m11,-.4148455
2011m12,-.4067943
2012m1,-.1463022
2012m2,.0650724
2012m3,.1266649
2012m4,.1943164
2012m5,.2578202
2012m6,.2217882
2012m7,.1226354
2012m8,.1137304
2012m9,.2906886
2012m10,.358505
2012m11,.2288788
2012m12,-.0083104
2013m1,-.083231
2013m2,-.1788697
2013m3,-.2369455
2013m4,-.2194908
2013m5,-.1701286
2013m6,-.1646235
2013m7,-.3260382
2013m8,-.5195087
2013m9,-.6080433
2013m10,-.7217255
2013m11,-.9433868
2013m12,-1.034883
2014m1,-.9396681
2014m2,-.8199067
2014m3,-.7937172
2014m4,-.9256518
2014m5,-1.185157
2014m6,-1.534632
2014m7,-1.989658
2014m8,-2.365079
2014m9,-2.53089
2014m10,-2.581141
2014m11,-2.654564
2014m12,-2.737045
2015m1,-2.787063
2015m2,-2.793956
2015m3,-2.755201
2015m4,-2.691883
2015m5,-2.545903
2015m6,-2.132585
2015m7,-1.473404
2015m8,-1.125789
2015m9,-.8785961
2015m10,-.8953859
2015m11,-1.055281
2015m12,-1.237041
2016m1,-1.254632
2016m2,-1.151978
2016m3,-1.121739
2016m4,-1.247957
