big_picture_f
.9779062
1.122951
.9808314
.6950079
.0704784
-.9561419
-1.248062
-1.216462
.7002776
1.22514
1.227204
1.157031
.6713846
.8413187
.1888204
.0225935
-.3296281
-1.71854
-1.93191
-1.646178
.6580905
.6301757
.9968309
.1546867
-.3136709
.1093398
-.0535234
-.0231502
-.273283
-1.404744
-1.771975
-.8616827
.8831214
.876318
.4527032
.6020274
.3107364
.7845991
.3428473
.6553916
-.0334633
-1.083947
-1.593736
-1.338981
1.083592
.8572245
.6352212
.5632541
.5130057
.6047524
-.0744497
.5258968
.3883821
-1.509024
-2.312258
-1.894404
1.080075
