region,date,housing
Languedoc-Roussillon,2013m1,.2990247577428818
Languedoc-Roussillon,2013m2,.5379922151565552
Languedoc-Roussillon,2013m3,.0127040155231953
Languedoc-Roussillon,2013m4,-.1110937684774399
Languedoc-Roussillon,2013m5,-.1887507945299149
Languedoc-Roussillon,2013m6,-.5196279726922512
Languedoc-Roussillon,2013m7,.2207889586687088
Languedoc-Roussillon,2013m8,.3832766726613045
Languedoc-Roussillon,2013m9,-.2841582641005516
Languedoc-Roussillon,2013m10,-.8931573152542114
Languedoc-Roussillon,2013m11,-.7481043219566346
Languedoc-Roussillon,2013m12,-1.711701726913452
Languedoc-Roussillon,2014m1,-.3427219673991203
Languedoc-Roussillon,2014m2,-1.103831875324249
Languedoc-Roussillon,2014m3,-.3594567000865936
Languedoc-Roussillon,2014m4,-.4167338222265243
Languedoc-Roussillon,2014m5,-.1487351089715958
Languedoc-Roussillon,2014m6,-.1403086692094803
Languedoc-Roussillon,2014m7,.5246545433998108
Languedoc-Roussillon,2014m8,.5530864104628563
Languedoc-Roussillon,2014m9,.3581951215863228
Languedoc-Roussillon,2014m10,-.5638396471738816
Languedoc-Roussillon,2014m11,-.8658078342676163
Languedoc-Roussillon,2014m12,-1.431431984901428
Languedoc-Roussillon,2015m1,-.2682307079434395
Languedoc-Roussillon,2015m2,.0661927297711372
Languedoc-Roussillon,2015m3,.0208449598401785
Languedoc-Roussillon,2015m4,-.0641179203987122
Languedoc-Roussillon,2015m5,-.0646252736449242
Languedoc-Roussillon,2015m6,-.0310114689171314
Languedoc-Roussillon,2015m7,.4592791274189949
Languedoc-Roussillon,2015m8,.6007204413414001
Languedoc-Roussillon,2015m9,-.0078860685229301
Languedoc-Roussillon,2015m10,-.4188789516687393
Languedoc-Roussillon,2015m11,-1.139900517463684
Languedoc-Roussillon,2015m12,-1.781171321868896
Languedoc-Roussillon,2016m1,.3436743661761284
Languedoc-Roussillon,2016m2,.4603241711854935
Languedoc-Roussillon,2016m3,.0029411088675261
Languedoc-Roussillon,2016m4,.0794795781373978
Languedoc-Roussillon,2016m5,.0615129083395004
Languedoc-Roussillon,2016m6,
