date,cat_layoffs
2008m1,-1.670604
2008m2,-1.442962
2008m3,-1.369194
2008m4,-1.40491
2008m5,-1.348047
2008m6,-1.233366
2008m7,-1.131163
2008m8,-.8879169
2008m9,-.3773263
2008m10,.1151396
2008m11,.5814064
2008m12,1.225639
2009m1,1.880048
2009m2,2.002837
2009m3,1.86412
2009m4,1.420728
2009m5,1.128322
2009m6,1.032921
2009m7,1.001667
2009m8,.9897414
2009m9,1.309883
2009m10,1.89625
2009m11,2.148157
2009m12,2.030518
2010m1,1.838693
2010m2,1.652497
2010m3,1.520593
2010m4,1.512812
2010m5,1.448646
2010m6,1.351505
2010m7,1.120855
2010m8,.6865736
2010m9,.5738617
2010m10,.5496884
2010m11,.7329672
2010m12,.76311
2011m1,.3791983
2011m2,-.056661
2011m3,-.2584488
2011m4,-.2275951
2011m5,-.1703344
2011m6,-.1489907
2011m7,-.1682408
2011m8,-.1718056
2011m9,-.188069
2011m10,-.1493367
2011m11,-.1488703
2011m12,-.0858564
2012m1,-.0867015
2012m2,-.260458
2012m3,-.4002216
2012m4,-.4175311
2012m5,-.3939993
2012m6,-.3696827
2012m7,-.426711
2012m8,-.4002416
2012m9,-.1458304
2012m10,.1241242
2012m11,.0980046
2012m12,-.2373425
2013m1,-.4559881
2013m2,-.6085354
2013m3,-.7795849
2013m4,-.8915412
2013m5,-.8659198
2013m6,-.893154
2013m7,-.9443095
2013m8,-.9656588
2013m9,-.9073886
2013m10,-.7984858
2013m11,-.7360687
2013m12,-.5432379
2014m1,-.2510132
2014m2,-.2179639
2014m3,-.4043446
2014m4,-.6545588
2014m5,-.9715571
2014m6,-1.196142
2014m7,-1.243675
2014m8,-1.193508
2014m9,-1.053118
2014m10,-.9326644
2014m11,-.8217114
2014m12,-.6053798
2015m1,-.2508086
2015m2,-.1515632
2015m3,-.1051451
2015m4,-.2063729
2015m5,-.4340234
2015m6,-.5374883
2015m7,-.4075144
2015m8,-.1106568
2015m9,.1784556
2015m10,.1528672
2015m11,.0182787
2015m12,-.010891
2016m1,.128483
2016m2,.2583601
2016m3,.4275844
2016m4,.7838557
