job_search_f
-.0783725
.8743801
-.2521036
.0839322
.9580505
1.318527
2.012567
1.518754
.6299036
1.948849
.3859748
1.455757
1.411573
.2109282
-.7413789
-.2702443
.759411
.1838517
-.1023684
.2119893
.9036262
1.220576
1.535821
.8652146
.4386748
.2422577
-.3095467
-.6861434
-.3509846
.0622956
-.0626342
.503054
.5033276
-.7235439
-.7954382
-.06715
1.436236
.8729705
-.3454596
-.6477167
.0731816
.083902
-.6770235
-.7110155
-.8253477
-1.19475
-1.377264
-1.631411
-1.007856
-1.043401
-1.951637
-2.010885
-1.952803
-.5211198
-1.0708
-1.451752
.1545649
