stress
.7710134
2.207034
-.0200637
.7871112
-.3327092
-1.540347
-1.68525
1.619757
1.072406
2.428357
1.083947
1.151586
.8255339
1.623678
-.2273459
-.6122173
-.3426673
-1.195548
-.2756732
.4471608
1.721355
2.906124
1.525931
-.6699432
-.6623152
-.1203599
-.224749
.517785
-.8581141
-1.714508
-.7278278
-.0567073
1.33001
2.597534
1.096888
.4857921
.0950659
.5754972
-1.014817
.2645981
-1.601364
-1.543128
-.8080528
-.1238105
.5375321
2.344803
.1733716
-.2705911
1.049843
.6062033
.0398987
-.0254724
-.5316575
-1.155431
-.5723868
.8538264
1.563415
