date,swb_worry
2011m1,.0740484
2011m2,-.1890433
2011m3,-.3357912
2011m4,-.3995449
2011m5,-.7329379
2011m6,-.7636563
2011m7,-.23658
2011m8,.5521005
2011m9,.8735343
2011m10,.6845602
2011m11,.1703609
2011m12,-.1191014
2012m1,-.1951526
2012m2,-.1777966
2012m3,-.510909
2012m4,-1.052106
2012m5,-1.382069
2012m6,-1.275141
2012m7,-.9354768
2012m8,-.4621366
2012m9,.0879015
2012m10,.387048
2012m11,.0519658
2012m12,-.4513383
2013m1,-.7189544
2013m2,-.668667
2013m3,-.7293573
2013m4,-.936267
2013m5,-1.190159
2013m6,-1.368268
2013m7,-1.533389
2013m8,-1.5652
2013m9,-1.554175
2013m10,-1.530118
2013m11,-1.715403
2013m12,-1.74151
2014m1,-1.616956
2014m2,-1.616852
2014m3,-1.650823
2014m4,-1.746678
2014m5,-1.771854
2014m6,-1.476749
2014m7,-1.028109
2014m8,-1.033316
2014m9,-1.012846
2014m10,-1.280874
2014m11,-1.756501
2014m12,-2.000205
2015m1,-1.919403
2015m2,-1.875252
2015m3,-2.111307
2015m4,-2.28319
2015m5,-2.464774
2015m6,-2.438905
2015m7,-2.221533
2015m8,-1.946693
2015m9,-1.590732
2015m10,-1.598268
2015m11,-1.988016
2015m12,-2.294161
2016m1,-2.198858
2016m2,-1.738143
2016m3,-1.481969
2016m4,-1.065961
