date,swb_respect
2011m1,.9529508
2011m2,.933498
2011m3,.8746216
2011m4,.762776
2011m5,1.048449
2011m6,.9522271
2011m7,.2304145
2011m8,-.5137175
2011m9,-.7606719
2011m10,-.1529856
2011m11,.5101406
2011m12,.5627704
2012m1,.0639602
2012m2,-.6317095
2012m3,-1.054535
2012m4,-1.155693
2012m5,-1.078053
2012m6,-1.173487
2012m7,-1.242084
2012m8,-1.156966
2012m9,-.9299755
2012m10,-.2399837
2012m11,.6171109
2012m12,1.087962
2013m1,1.131706
2013m2,.9016438
2013m3,.2887954
2013m4,-.4430623
2013m5,-.8967924
2013m6,-1.136062
2013m7,-.9606311
2013m8,-.5144452
2013m9,-.121568
2013m10,.527082
2013m11,.9720691
2013m12,1.04985
2014m1,1.04944
2014m2,.8185722
2014m3,.0687637
2014m4,-.5514355
2014m5,-.6888387
2014m6,-.5953268
2014m7,-.577247
2014m8,-.5436912
2014m9,-.5131755
2014m10,-.2579465
2014m11,-.0779764
2014m12,-.0997949
2015m1,-.3071021
2015m2,-.5169628
2015m3,-.6980456
2015m4,-1.017511
2015m5,-1.144144
2015m6,-.8304252
2015m7,-.4554012
2015m8,-.4465555
2015m9,-.4194251
2015m10,.1262997
2015m11,.8326458
2015m12,.9570955
2016m1,.4159307
2016m2,-.176191
2016m3,-.3686485
2016m4,-.649577
