date,swb_learn
2011m1,-1.382527
2011m2,-1.114317
2011m3,-.9506816
2011m4,-.6774865
2011m5,-.0886073
2011m6,.351122
2011m7,.4233553
2011m8,.5522032
2011m9,.5326422
2011m10,.3905179
2011m11,.0065764
2011m12,-.1611975
2012m1,-.0621988
2012m2,.1069072
2012m3,.1667708
2012m4,.2058657
2012m5,.1001047
2012m6,-.0656767
2012m7,-.2012203
2012m8,-.0243987
2012m9,.260352
2012m10,.2931271
2012m11,.0070551
2012m12,-.375522
2013m1,-.5957645
2013m2,-.8217244
2013m3,-.7238883
2013m4,-.4944484
2013m5,-.3843243
2013m6,-.5309733
2013m7,-.7950162
2013m8,-1.217237
2013m9,-1.509549
2013m10,-1.733212
2013m11,-1.877589
2013m12,-1.717642
2014m1,-1.431488
2014m2,-1.387909
2014m3,-1.173943
2014m4,-.9649351
2014m5,-1.122359
2014m6,-1.348466
2014m7,-1.692439
2014m8,-2.040705
2014m9,-2.251641
2014m10,-2.522107
2014m11,-2.534773
2014m12,-2.241594
2015m1,-1.567891
2015m2,-1.010322
2015m3,-.499808
2015m4,-.6089652
2015m5,-.7433953
2015m6,-.8547695
2015m7,-1.139532
2015m8,-1.473297
2015m9,-1.677802
2015m10,-2.008154
2015m11,-2.345083
2015m12,-2.45173
2016m1,-2.255218
2016m2,-1.947029
2016m3,-1.397054
2016m4,-.9190593
