region,date,family1
Aquitaine,2013m1,-.432415301601092
Aquitaine,2013m2,-.1812119483947754
Aquitaine,2013m3,-.3423303067684174
Aquitaine,2013m4,-.0850964933633804
Aquitaine,2013m5,.1870248913764954
Aquitaine,2013m6,-.811424066623052
Aquitaine,2013m7,-.6450673341751099
Aquitaine,2013m8,.1162579208612442
Aquitaine,2013m9,.0790998786687851
Aquitaine,2013m10,-.5737677613894144
Aquitaine,2013m11,-.6499947123229504
Aquitaine,2013m12,-1.379458745320638
Aquitaine,2014m1,-.2740854918956757
Aquitaine,2014m2,-.3224724406997363
Aquitaine,2014m3,-.4256808186570804
Aquitaine,2014m4,-.0643808903793494
Aquitaine,2014m5,.1654989322026571
Aquitaine,2014m6,.1631028950214386
Aquitaine,2014m7,.027220939596494
Aquitaine,2014m8,.3793435196081797
Aquitaine,2014m9,.4325067798296611
Aquitaine,2014m10,-.2771627008914948
Aquitaine,2014m11,-.3687255183855693
Aquitaine,2014m12,-1.062198758125305
Aquitaine,2015m1,-.5361623167991638
Aquitaine,2015m2,.7426368395487467
Aquitaine,2015m3,.0594157775243123
Aquitaine,2015m4,-.2836843331654866
Aquitaine,2015m5,.0318371877074242
Aquitaine,2015m6,.3140415449937184
Aquitaine,2015m7,.5971099734306335
Aquitaine,2015m8,.4028645157814026
Aquitaine,2015m9,.3449613650639852
Aquitaine,2015m10,-.4768769542376201
Aquitaine,2015m11,-1.097873325149218
Aquitaine,2015m12,-.6382287840048472
Aquitaine,2016m1,.2797984679539998
Aquitaine,2016m2,-.0541719992955526
Aquitaine,2016m3,-.1136214137077332
Aquitaine,2016m4,-.2572958866755168
Aquitaine,2016m5,.0123823086420695
Aquitaine,2016m6,
