date,swb_security
2008m1,-.2435863
2008m2,.3216524
2008m3,.673434
2008m4,.6259336
2008m5,.2947369
2008m6,.0916324
2008m7,-.0199908
2008m8,-.1420531
2008m9,-.5212135
2008m10,-.5565565
2008m11,-.2451934
2008m12,-.0457918
2009m1,.4148304
2009m2,.9036693
2009m3,1.110089
2009m4,1.173438
2009m5,1.131013
2009m6,.9663762
2009m7,.770555
2009m8,.7632712
2009m9,.9344751
2009m10,1.100682
2009m11,1.311563
2009m12,1.602851
2010m1,1.451517
2010m2,1.082403
2010m3,.8909745
2010m4,.9984179
2010m5,1.205692
2010m6,.9869024
2010m7,.6387913
2010m8,.4865819
2010m9,.6578542
2010m10,.7152233
2010m11,.7895687
2010m12,.8437977
2011m1,.9931962
2011m2,1.227947
2011m3,1.296683
2011m4,1.129758
2011m5,.9287261
2011m6,.8066172
2011m7,.7513977
2011m8,.8640285
2011m9,1.098406
2011m10,1.249563
2011m11,1.349303
2011m12,1.617964
2012m1,2.072914
2012m2,2.404877
2012m3,2.364743
2012m4,2.199594
2012m5,2.074952
2012m6,1.85111
2012m7,1.712642
2012m8,1.651301
2012m9,1.590809
2012m10,1.550233
2012m11,1.648008
2012m12,1.835389
2013m1,2.068424
2013m2,2.343596
2013m3,2.482642
2013m4,2.553536
2013m5,2.51438
2013m6,2.367801
2013m7,2.166074
2013m8,2.134706
2013m9,2.112371
2013m10,2.01501
2013m11,2.009291
2013m12,1.939053
2014m1,2.134312
2014m2,2.43979
2014m3,2.726839
2014m4,2.855129
2014m5,2.727571
2014m6,2.334582
2014m7,2.066653
2014m8,2.134459
2014m9,2.441484
2014m10,2.579487
2014m11,2.703055
2014m12,2.710225
2015m1,2.603481
2015m2,2.39785
2015m3,2.156324
2015m4,2.152435
2015m5,2.22702
2015m6,2.101836
2015m7,2.013525
2015m8,2.240184
2015m9,2.531181
2015m10,2.597298
2015m11,2.622109
2015m12,2.75229
2016m1,3.041527
2016m2,3.27661
2016m3,2.73025
2016m4,1.340868
