date,cat_family_stress
2011m1,.574372
2011m2,.265401
2011m3,.1935802
2011m4,.3356738
2011m5,.72932
2011m6,1.36293
2011m7,1.653363
2011m8,1.567297
2011m9,.8754611
2011m10,.2252493
2011m11,-.3014624
2011m12,-.6908094
2012m1,-.4849258
2012m2,-.3403519
2012m3,-.2073019
2012m4,.1396936
2012m5,.4550446
2012m6,.7951442
2012m7,1.002708
2012m8,.8644242
2012m9,.2404626
2012m10,-.4336438
2012m11,-1.050765
2012m12,-1.230878
2013m1,-.7244719
2013m2,-.4354952
2013m3,-.1707813
2013m4,.193269
2013m5,.4041765
2013m6,.729004
2013m7,1.09279
2013m8,.8817471
2013m9,.2585674
2013m10,-.4367786
2013m11,-1.048628
2013m12,-1.242728
2014m1,-.8734976
2014m2,-.4523511
2014m3,-.0809363
2014m4,.2821785
2014m5,.5846269
2014m6,.7927803
2014m7,.8341361
2014m8,.4716754
2014m9,-.2224745
2014m10,-.8691411
2014m11,-1.330171
2014m12,-1.277397
2015m1,-.8148616
2015m2,-.5408869
2015m3,-.1272335
2015m4,.1402097
2015m5,.3926753
2015m6,.8454129
2015m7,1.138328
2015m8,.9139243
2015m9,.2084948
2015m10,-.5534337
2015m11,-1.058244
2015m12,-1.136335
2016m1,-.784114
2016m2,-.731244
2016m3,-.8010464
2016m4,-.9917322
