date,swb_stress
2011m1,-.3116406
2011m2,.6468707
2011m3,.9520233
2011m4,.6768842
2011m5,.1598926
2011m6,-.0633112
2011m7,.2420369
2011m8,.6152924
2011m9,.9726146
2011m10,1.158072
2011m11,1.060968
2011m12,.7632269
2012m1,.2670846
2012m2,-.3133577
2012m3,-.9571646
2012m4,-1.075108
2012m5,-.5664438
2012m6,.2258186
2012m7,.8626015
2012m8,1.129965
2012m9,.6774917
2012m10,.19636
2012m11,-.3702854
2012m12,-.716914
2013m1,-.5550762
2013m2,-.3559819
2013m3,-.1250006
2013m4,-.0228941
2013m5,-.3251467
2013m6,-.6810549
2013m7,-.7539232
2013m8,-.2838529
2013m9,-.3021481
2013m10,-.4001747
2013m11,-.2884056
2013m12,-.3293003
2014m1,-.519486
2014m2,-.9091525
2014m3,-1.267169
2014m4,-1.145432
2014m5,-.6119571
2014m6,-.1481873
2014m7,-.1567602
2014m8,-.1089819
2014m9,.0684592
2014m10,.1022678
2014m11,-.1495086
2014m12,.1445955
2015m1,.7403513
2015m2,.5454216
2015m3,.1039461
2015m4,-.4227204
2015m5,-.642838
2015m6,-.6542619
2015m7,-.083579
2015m8,.5473343
2015m9,.9692137
2015m10,.7254287
2015m11,-.2342416
2015m12,-.6102883
2016m1,-.438691
2016m2,-.0180572
2016m3,.1334575
2016m4,-.1323961
