date,cat_civic_engagement
2008m1,.3796952
2008m2,.4798496
2008m3,.380958
2008m4,.1170729
2008m5,-.4320131
2008m6,-.9418283
2008m7,-1.122035
2008m8,-.6239783
2008m9,.4888813
2008m10,1.213449
2008m11,1.263484
2008m12,.9653335
2009m1,.7963953
2009m2,.8744699
2009m3,.8080277
2009m4,.4915312
2009m5,.0163747
2009m6,-.4020022
2009m7,-.6731141
2009m8,-.4463364
2009m9,.3664672
2009m10,1.130393
2009m11,1.457822
2009m12,1.168604
2010m1,.9979416
2010m2,1.059422
2010m3,1.29097
2010m4,1.194101
2010m5,.5921214
2010m6,-.2447733
2010m7,-.8104727
2010m8,-.6860295
2010m9,.0210506
2010m10,.5974173
2010m11,.7621331
2010m12,.6953841
2011m1,.6616449
2011m2,.7103801
2011m3,.6154559
2011m4,.2672337
2011m5,-.2405391
2011m6,-.9288649
2011m7,-1.363325
2011m8,-1.143227
2011m9,-.3115443
2011m10,.3578868
2011m11,.6457314
2011m12,.5764425
2012m1,.4638644
2012m2,.4437723
2012m3,.2626856
2012m4,-.1476914
2012m5,-.733474
2012m6,-1.29594
2012m7,-1.498807
2012m8,-1.129115
2012m9,-.2786536
2012m10,.2732868
2012m11,.412579
2012m12,.1630546
2013m1,.0879065
2013m2,.0722706
2013m3,.0538121
2013m4,-.0749347
2013m5,-.533615
2013m6,-1.212622
2013m7,-1.733477
2013m8,-1.624817
2013m9,-.8619913
2013m10,-.1478793
2013m11,.08468
2013m12,-.0154131
2014m1,-.0572402
2014m2,-.0938461
2014m3,-.1121128
2014m4,-.2985492
2014m5,-.7826856
2014m6,-1.379579
2014m7,-1.755817
2014m8,-1.561186
2014m9,-.7585844
2014m10,-.0166498
2014m11,.3089253
2014m12,.2272627
2015m1,.161502
2015m2,.2029693
2015m3,.2735792
2015m4,.1213361
2015m5,-.3373218
2015m6,-.9438049
2015m7,-1.33651
2015m8,-1.112633
2015m9,-.3280519
2015m10,.4283782
2015m11,.8070343
2015m12,.8932539
2016m1,.8913979
2016m2,.9320398
2016m3,.834573
2016m4,.6887949
