date,cat_healthy_habits
2008m1,-1.008326
2008m2,-1.201411
2008m3,-1.386729
2008m4,-1.461068
2008m5,-1.603848
2008m6,-1.470628
2008m7,-1.436649
2008m8,-1.486066
2008m9,-1.632038
2008m10,-1.784316
2008m11,-1.779618
2008m12,-1.629681
2009m1,-1.242551
2009m2,-.9369198
2009m3,-.671744
2009m4,-.3744392
2009m5,-.1833632
2009m6,-.0990045
2009m7,-.12683
2009m8,-.2346617
2009m9,-.1471631
2009m10,-.0855729
2009m11,-.1287169
2009m12,.0869261
2010m1,.8212173
2010m2,1.331922
2010m3,1.798427
2010m4,1.928158
2010m5,1.80953
2010m6,1.656697
2010m7,1.396331
2010m8,.9338958
2010m9,.3987784
2010m10,-.1455764
2010m11,-.421019
2010m12,-.3108405
2011m1,-.0867228
2011m2,-.1040842
2011m3,-.1014932
2011m4,-.1534269
2011m5,-.1112095
2011m6,.1049974
2011m7,.218593
2011m8,.0848708
2011m9,-.1429278
2011m10,-.5308997
2011m11,-.8876987
2011m12,-.7459316
2012m1,.014123
2012m2,.3681924
2012m3,.3820251
2012m4,.4546779
2012m5,.6871985
2012m6,.897543
2012m7,.7579562
2012m8,.4429532
2012m9,.0324227
2012m10,-.4337333
2012m11,-.8699553
2012m12,-.7422633
2013m1,-.0383435
2013m2,.3623491
2013m3,.5128056
2013m4,.6568428
2013m5,.721687
2013m6,.8149647
2013m7,.6967602
2013m8,.4267398
2013m9,.1967652
2013m10,-.0897464
2013m11,-.3036495
2013m12,-.2405284
2014m1,.403902
2014m2,.819359
2014m3,.9378653
2014m4,.9039245
2014m5,.838903
2014m6,.8011404
2014m7,.4856266
2014m8,-.0682379
2014m9,-.4664313
2014m10,-.701485
2014m11,-.7921768
2014m12,-.6354913
2015m1,-.0372445
2015m2,.2966596
2015m3,.5233442
2015m4,.6511884
2015m5,.6998509
2015m6,.7804526
2015m7,.5788589
2015m8,.2507807
2015m9,-.0600621
2015m10,-.428823
2015m11,-.7739019
2015m12,-.6178185
2016m1,.1273238
2016m2,.6710302
2016m3,.984938
2016m4,1.401567
