region,date,family1
PACA,2013m1,.1760791465640068
PACA,2013m2,-.0989668890833855
PACA,2013m3,.1106830686330795
PACA,2013m4,-.4273408316075802
PACA,2013m5,.1487493142485619
PACA,2013m6,-.0796149261295795
PACA,2013m7,.1220492422580719
PACA,2013m8,.666013590991497
PACA,2013m9,.6848973110318184
PACA,2013m10,-.256351038813591
PACA,2013m11,-.1530832499265671
PACA,2013m12,-1.088178239762783
PACA,2014m1,.2778039202094078
PACA,2014m2,-.2753597721457481
PACA,2014m3,-.0795494448393583
PACA,2014m4,.0401158798485994
PACA,2014m5,.7206142581999302
PACA,2014m6,-.3666179329156876
PACA,2014m7,.1371439695358276
PACA,2014m8,.3912961035966873
PACA,2014m9,1.162305116653442
PACA,2014m10,-.0501758567988873
PACA,2014m11,-.6323835253715515
PACA,2014m12,-.9377117455005646
PACA,2015m1,.0636296197772026
PACA,2015m2,.1435121297836304
PACA,2015m3,.114185995887965
PACA,2015m4,-.1312565505504608
PACA,2015m5,-.5101494491100311
PACA,2015m6,.1726637007668614
PACA,2015m7,.5431907195597887
PACA,2015m8,.2388992160558701
PACA,2015m9,-.4483408629894257
PACA,2015m10,-.6121481209993362
PACA,2015m11,-.9124000445008278
PACA,2015m12,-.5832398254424334
PACA,2016m1,.223504887893796
PACA,2016m2,-.1391156874597073
PACA,2016m3,-.1116297161206603
PACA,2016m4,.2376894308254123
PACA,2016m5,-.1709976121783257
PACA,2016m6,
