date,cat_civic_engagement
2008m1,-.0715151
2008m2,-.0402559
2008m3,.0585805
2008m4,.1442099
2008m5,-.1388849
2008m6,-.546249
2008m7,-.664391
2008m8,-.2903452
2008m9,.4964866
2008m10,1.025615
2008m11,1.05629
2008m12,.7715936
2009m1,.6907254
2009m2,.7919671
2009m3,.7023724
2009m4,.4082486
2009m5,.0391709
2009m6,-.3960382
2009m7,-.5390804
2009m8,-.2109971
2009m9,.7282986
2009m10,1.699142
2009m11,2.160031
2009m12,1.961808
2010m1,1.825882
2010m2,1.871172
2010m3,1.969934
2010m4,1.840022
2010m5,1.269164
2010m6,.614798
2010m7,.3372029
2010m8,.6226528
2010m9,1.561056
2010m10,2.113922
2010m11,1.958402
2010m12,1.154904
2011m1,.3056836
2011m2,-.1460443
2011m3,-.3228221
2011m4,-.469871
2011m5,-.7419875
2011m6,-.9849882
2011m7,-1.091602
2011m8,-.8792284
2011m9,-.4045186
2011m10,-.0437263
2011m11,.1173632
2011m12,.0316153
2012m1,-.0192119
2012m2,.0403336
2012m3,.0497319
2012m4,-.1039094
2012m5,-.5098379
2012m6,-.9443508
2012m7,-1.00173
2012m8,-.6920748
2012m9,-.2317143
2012m10,-.0007812
2012m11,-.0529594
2012m12,-.2150251
2013m1,-.2789285
2013m2,-.2836518
2013m3,-.2595593
2013m4,-.2891566
2013m5,-.6735705
2013m6,-1.192638
2013m7,-1.417642
2013m8,-1.181206
2013m9,-.5329589
2013m10,-.1330802
2013m11,-.138612
2013m12,-.5374623
2014m1,-.7767254
2014m2,-.8251014
2014m3,-.7266342
2014m4,-.6188422
2014m5,-.7817681
2014m6,-1.148302
2014m7,-1.256543
2014m8,-.9523252
2014m9,-.4267234
2014m10,-.2155658
2014m11,-.2527286
2014m12,-.2504731
2015m1,-.1369885
2015m2,-.005608
2015m3,.0387976
2015m4,-.0917916
2015m5,-.543226
2015m6,-.9869573
2015m7,-1.104966
2015m8,-.863732
2015m9,-.3041603
2015m10,.0493379
2015m11,.0802819
2015m12,-.0529585
2016m1,-.0706881
2016m2,-.0198942
2016m3,.1108379
2016m4,.3876753
