date,swb_job_satisfaction
2011m1,1.309416
2011m2,1.060951
2011m3,.7077248
2011m4,.3576849
2011m5,.008296
2011m6,-.0866947
2011m7,-.0672564
2011m8,-.0125499
2011m9,-.0726412
2011m10,.0030387
2011m11,.0774637
2011m12,.3644153
2012m1,.4387822
2012m2,.229771
2012m3,.1412301
2012m4,.1822448
2012m5,-.13728
2012m6,-.6054328
2012m7,-.8041143
2012m8,-.6460139
2012m9,-.2749044
2012m10,.1473454
2012m11,.3852243
2012m12,.2355053
2013m1,.048349
2013m2,-.2187492
2013m3,-.5009764
2013m4,-.7294686
2013m5,-.977251
2013m6,-1.171121
2013m7,-1.235233
2013m8,-1.143473
2013m9,-1.103119
2013m10,-.9673882
2013m11,-.7469054
2013m12,-.5484886
2014m1,-.5007402
2014m2,-.7632816
2014m3,-1.152124
2014m4,-1.529714
2014m5,-1.820703
2014m6,-1.826447
2014m7,-1.849083
2014m8,-1.928084
2014m9,-2.035681
2014m10,-1.883324
2014m11,-1.712594
2014m12,-1.637673
2015m1,-1.569845
2015m2,-1.606372
2015m3,-1.698947
2015m4,-2.023813
2015m5,-2.295395
2015m6,-2.298484
2015m7,-2.054375
2015m8,-1.80853
2015m9,-1.686648
2015m10,-1.6199
2015m11,-1.62612
2015m12,-1.589239
2016m1,-1.613241
2016m2,-1.813903
2016m3,-1.938996
2016m4,-2.078277
