region,date,politics_security
Aquitaine,2013m1,-.3843320973217487
Aquitaine,2013m2,-.0788959345780313
Aquitaine,2013m3,-.1396480983123183
Aquitaine,2013m4,-.0882404011674225
Aquitaine,2013m5,-.2670991025865078
Aquitaine,2013m6,-.6444039054214954
Aquitaine,2013m7,-1.145576602220535
Aquitaine,2013m8,-1.109223741292954
Aquitaine,2013m9,-.5838117003440857
Aquitaine,2013m10,-.0789353743195534
Aquitaine,2013m11,.6313741790130735
Aquitaine,2013m12,.0688513725996018
Aquitaine,2014m1,.3032205024734139
Aquitaine,2014m2,.3279570387676358
Aquitaine,2014m3,.9241487223654985
Aquitaine,2014m4,.2500785700976849
Aquitaine,2014m5,.2598366301506758
Aquitaine,2014m6,-.4032385213300586
Aquitaine,2014m7,-.6257142275571823
Aquitaine,2014m8,-.8011042835190892
Aquitaine,2014m9,-.2525981467217207
Aquitaine,2014m10,-.3203453868627548
Aquitaine,2014m11,.163269948028028
Aquitaine,2014m12,-.1341211497783661
Aquitaine,2015m1,.7213076265528798
Aquitaine,2015m2,.8466970186680556
Aquitaine,2015m3,1.377615248411894
Aquitaine,2015m4,-.0377022754400969
Aquitaine,2015m5,.1150082096457481
Aquitaine,2015m6,-.6511000543832779
Aquitaine,2015m7,-.892749884724617
Aquitaine,2015m8,-.6987565189599991
Aquitaine,2015m9,.2484959485940635
Aquitaine,2015m10,-.0872324269264936
Aquitaine,2015m11,1.010358149278909
Aquitaine,2015m12,1.222726511955261
Aquitaine,2016m1,.2263275414705276
Aquitaine,2016m2,.0171232491731644
Aquitaine,2016m3,.4084456205368042
Aquitaine,2016m4,.3613115303218365
Aquitaine,2016m5,.5641469545662403
Aquitaine,2016m6,
