date,cat_family
2011m1,.1029674
2011m2,.1714477
2011m3,.1907328
2011m4,.2984553
2011m5,.0781225
2011m6,.0769412
2011m7,.5037122
2011m8,1.377739
2011m9,1.761437
2011m10,1.418447
2011m11,.9906251
2011m12,.4610915
2012m1,-.0002606
2012m2,-.2168315
2012m3,-.3016901
2012m4,-.5901967
2012m5,-.8807747
2012m6,-.885757
2012m7,-.360291
2012m8,.6649479
2012m9,1.391591
2012m10,1.427339
2012m11,.8883597
2012m12,.1820768
2013m1,-.2771191
2013m2,-.3854496
2013m3,-.2874449
2013m4,-.5053436
2013m5,-.9322003
2013m6,-1.109991
2013m7,-.8744084
2013m8,-.3548361
2013m9,.1425438
2013m10,.3268323
2013m11,.2658556
2013m12,-.1239436
2014m1,-.5609114
2014m2,-.8569154
2014m3,-1.201516
2014m4,-1.622622
2014m5,-1.704609
2014m6,-1.372503
2014m7,-.5427883
2014m8,.2760771
2014m9,.6413835
2014m10,.7491177
2014m11,.6558101
2014m12,.204044
2015m1,-.0937647
2015m2,-.3410452
2015m3,-.6418429
2015m4,-.9955726
2015m5,-1.247811
2015m6,-.9917034
2015m7,-.3086365
2015m8,.4379983
2015m9,.8902016
2015m10,.974494
2015m11,.8982226
2015m12,.8347107
2016m1,.8828982
2016m2,.7654176
2016m3,.196344
2016m4,-.5592031
