happiness
-.4915266
-.5971348
-1.034288
-1.050812
-.2587492
-.3933743
-.7248028
-.512453
.0548749
-1.18512
-.2303814
-.7204564
-.2331556
-.4481763
.3749369
.437005
-.2766406
-.5021331
.3542299
.8974619
.0744905
-.3582759
-.9890266
.0953625
.2335416
1.159748
2.113747
.4719904
1.197184
.1794927
1.03342
.0805996
-.0562778
-.0008441
.0731537
-.9920149
-1.607295
.0219449
.0632492
-.0058804
.6440547
.8001912
.6580933
1.115119
.3229439
.6654575
.5141587
-.5297098
-.5424461
.0438019
.65755
.3673946
1.160927
1.288095
1.092615
1.45922
.8749188
