laugh
-1.719439
.130711
-.3298809
-.9109688
-2.133709
-1.46122
-1.557914
-1.403082
.3200078
-1.127495
.2976108
-1.203935
.0560134
.4855486
-1.33232
-.0110278
.8132461
.2548649
1.25684
.348208
-.3620238
.4344623
-2.19064
-1.140697
-1.066525
.0749825
.6545994
.4613027
.305483
1.357389
.5545349
.3606578
.684992
1.111962
.1230593
-.8530047
.8174542
1.071713
-.0476223
-1.11948
.3006177
1.174865
.8736725
-.1357201
1.170024
.5923691
1.172909
-.7745351
.9508231
.716694
1.017362
.08836
.1853766
.0727914
1.382029
.9549128
.532791
