date,swb_stress
2008m1,-.7865077
2008m2,-.631355
2008m3,-.4533359
2008m4,-.5257725
2008m5,-.7255293
2008m6,-.5900962
2008m7,-.1758495
2008m8,.1835671
2008m9,.6766537
2008m10,.978112
2008m11,1.42198
2008m12,1.528644
2009m1,1.357608
2009m2,1.466208
2009m3,1.380006
2009m4,1.15036
2009m5,.8926809
2009m6,.8465574
2009m7,.6793429
2009m8,.6785329
2009m9,1.285488
2009m10,1.925874
2009m11,2.163589
2009m12,2.374194
2010m1,2.471142
2010m2,2.659288
2010m3,2.770162
2010m4,2.625841
2010m5,2.567817
2010m6,2.443096
2010m7,2.392618
2010m8,2.43202
2010m9,2.427997
2010m10,1.886596
2010m11,1.719045
2010m12,1.32029
2011m1,.6875059
2011m2,.6331137
2011m3,1.080705
2011m4,1.551137
2011m5,1.504555
2011m6,1.385739
2011m7,1.429583
2011m8,1.809243
2011m9,2.252407
2011m10,2.548462
2011m11,2.501695
2011m12,2.076038
2012m1,1.455036
2012m2,1.110774
2012m3,1.040706
2012m4,1.107165
2012m5,.9258276
2012m6,.6317917
2012m7,.6756273
2012m8,1.109936
2012m9,1.585879
2012m10,1.728972
2012m11,1.969105
2012m12,2.033112
2013m1,1.854326
2013m2,1.714528
2013m3,1.591247
2013m4,1.264135
2013m5,.8791782
2013m6,.6237719
2013m7,.7687644
2013m8,1.116871
2013m9,1.403163
2013m10,1.449674
2013m11,1.489852
2013m12,1.563888
2014m1,1.455206
2014m2,1.298707
2014m3,1.033166
2014m4,.7742147
2014m5,.5853503
2014m6,.7854038
2014m7,1.051262
2014m8,1.356088
2014m9,1.771287
2014m10,2.054774
2014m11,2.016223
2014m12,1.575667
2015m1,.9225171
2015m2,.9233848
2015m3,1.425504
2015m4,1.751832
2015m5,1.668008
2015m6,1.576448
2015m7,1.513063
2015m8,1.690331
2015m9,1.862316
2015m10,2.002239
2015m11,1.882558
2015m12,1.627208
2016m1,1.412699
2016m2,1.561704
2016m3,2.312781
2016m4,3.339662
