date,cat_spirituality
2008m1,.7830553
2008m2,.8327473
2008m3,.659703
2008m4,.3642799
2008m5,-.1957987
2008m6,-.6365368
2008m7,-.7082074
2008m8,-.291604
2008m9,.4120885
2008m10,.8075776
2008m11,.6947961
2008m12,.2275827
2009m1,-.0383018
2009m2,.1210434
2009m3,.249629
2009m4,.2446612
2009m5,.0544589
2009m6,-.2270046
2009m7,-.3021624
2009m8,-.2190745
2009m9,.3423654
2009m10,1.26834
2009m11,1.794697
2009m12,1.858578
2010m1,1.725042
2010m2,1.829876
2010m3,2.07219
2010m4,2.072819
2010m5,1.468563
2010m6,.6999242
2010m7,.5000015
2010m8,.8289057
2010m9,1.449621
2010m10,1.763265
2010m11,1.689887
2010m12,1.077678
2011m1,.4497626
2011m2,.2317251
2011m3,.2072268
2011m4,.100152
2011m5,-.2936578
2011m6,-.7129548
2011m7,-.7170285
2011m8,-.473475
2011m9,-.0361853
2011m10,.2150974
2011m11,.2322471
2011m12,.1833159
2012m1,.1916161
2012m2,.2777503
2012m3,.2648338
2012m4,.094781
2012m5,-.3459352
2012m6,-.6829705
2012m7,-.5651411
2012m8,-.2374253
2012m9,.1343283
2012m10,.2885527
2012m11,.2570448
2012m12,.0808969
2013m1,.0235382
2013m2,.0781371
2013m3,-.0042819
2013m4,-.3533425
2013m5,-.9624867
2013m6,-1.43058
2013m7,-1.556211
2013m8,-1.361259
2013m9,-1.034095
2013m10,-.8594695
2013m11,-.9003527
2013m12,-.9939405
2014m1,-.9880739
2014m2,-.8403122
2014m3,-.6419888
2014m4,-.584515
2014m5,-.8785921
2014m6,-1.15467
2014m7,-1.18783
2014m8,-1.020288
2014m9,-.8515318
2014m10,-.8617865
2014m11,-.9627882
2014m12,-1.029192
2015m1,-.9854467
2015m2,-.8393322
2015m3,-.7498842
2015m4,-.8998835
2015m5,-1.238484
2015m6,-1.281196
2015m7,-.8606445
2015m8,-.2240882
2015m9,.451869
2015m10,.5767229
2015m11,.4312966
2015m12,.1222248
2016m1,-.0077435
2016m2,.1880439
2016m3,.452402
2016m4,.8008112
