date,cat_family
2008m1,-1.989435
2008m2,-2.175248
2008m3,-2.143793
2008m4,-2.044765
2008m5,-2.050113
2008m6,-2.039973
2008m7,-1.959663
2008m8,-1.641119
2008m9,-1.152303
2008m10,-.8455666
2008m11,-.8467086
2008m12,-1.021959
2009m1,-1.264618
2009m2,-1.30631
2009m3,-1.244068
2009m4,-1.23816
2009m5,-1.14678
2009m6,-1.074981
2009m7,-.9597268
2009m8,-.5907101
2009m9,-.0137319
2009m10,.6229126
2009m11,.7917659
2009m12,.7978428
2010m1,.6718595
2010m2,.6945041
2010m3,.818607
2010m4,.8109975
2010m5,.5905659
2010m6,.4198438
2010m7,.4418758
2010m8,.819596
2010m9,1.286111
2010m10,1.337037
2010m11,1.054945
2010m12,.5657595
2011m1,.0581156
2011m2,-.0790249
2011m3,-.0129641
2011m4,.0157496
2011m5,-.0378553
2011m6,-.0549911
2011m7,.1076508
2011m8,.5897704
2011m9,1.192415
2011m10,1.504236
2011m11,1.289075
2011m12,1.013219
2012m1,.8030902
2012m2,.6465914
2012m3,.4816617
2012m4,.2430933
2012m5,.0426841
2012m6,-.049643
2012m7,.0714508
2012m8,.4980949
2012m9,.9463236
2012m10,.8890985
2012m11,.2576631
2012m12,-.6681135
2013m1,-.7947116
2013m2,-.3071525
2013m3,.0473187
2013m4,.113114
2013m5,.0638962
2013m6,.0363943
2013m7,.0506296
2013m8,.3783393
2013m9,.8629064
2013m10,1.119025
2013m11,.9999136
2013m12,.7158082
2014m1,.4105521
2014m2,.170996
2014m3,-.074406
2014m4,-.5437394
2014m5,-1.051212
2014m6,-1.035816
2014m7,-.6795247
2014m8,-.0872608
2014m9,.5208311
2014m10,.7477974
2014m11,.6490701
2014m12,.4581304
2015m1,.2767741
2015m2,.2124722
2015m3,.2367105
2015m4,.1155102
2015m5,-.0396329
2015m6,-.1594926
2015m7,-.1491531
2015m8,.1182213
2015m9,.4720528
2015m10,.6069092
2015m11,.5385729
2015m12,.5050181
2016m1,.4515301
2016m2,.3780088
2016m3,.4099797
2016m4,.5337358
