learn
-1.81771
-.2290752
.3351388
-.2841797
.7428954
-.967698
-1.540474
-.8943081
.3647493
.5547989
.8267772
-.4729493
-.9728699
.5674554
.682075
.5772178
.3311369
-.7335482
.6770885
1.108788
.8672439
1.395462
-.4391111
-.7308113
-1.343499
-.1393046
1.145694
.6880617
1.25109
.1717347
.3649457
.6799785
.9295815
1.286141
1.228528
-.8335701
-1.127207
-1.017502
.4132522
.7658157
1.494667
.2788927
.2533328
1.821279
1.034185
1.533294
1.09729
.162236
.2809166
1.571103
.9963093
.3712207
1.156362
.0488852
-.3011076
1.296464
.7328373
