date,cat_personal_security
2008m1,-1.150615
2008m2,-.927582
2008m3,-.8606526
2008m4,-.9177421
2008m5,-1.136421
2008m6,-1.401556
2008m7,-1.38827
2008m8,-1.081357
2008m9,-.5706397
2008m10,-.2164408
2008m11,-.1437827
2008m12,-.4126931
2009m1,-.5108069
2009m2,-.2483139
2009m3,-.1440438
2009m4,-.3326522
2009m5,-.7853055
2009m6,-1.142004
2009m7,-1.108737
2009m8,-.7192379
2009m9,-.1007626
2009m10,.4017705
2009m11,.5901555
2009m12,.3752345
2010m1,.1277993
2010m2,-.0091242
2010m3,.0490908
2010m4,.0435972
2010m5,-.2319004
2010m6,-.5859349
2010m7,-.5074096
2010m8,-.0660998
2010m9,.3091411
2010m10,.3914581
2010m11,.2268158
2010m12,-.1848069
2011m1,-.4425357
2011m2,-.4285764
2011m3,-.3555608
2011m4,-.383149
2011m5,-.6082845
2011m6,-.939673
2011m7,-.9198602
2011m8,-.6019713
2011m9,-.135487
2011m10,.0785929
2011m11,.0284891
2011m12,-.2418873
2012m1,-.3582709
2012m2,-.2982186
2012m3,-.2828266
2012m4,-.4076478
2012m5,-.603188
2012m6,-.4785604
2012m7,-.0078706
2012m8,.1596272
2012m9,.3067014
2012m10,.6343348
2012m11,1.338782
2012m12,2.314939
2013m1,2.404119
2013m2,1.859961
2013m3,1.434039
2013m4,1.090276
2013m5,.2212418
2013m6,-.5182966
2013m7,-.6407847
2013m8,-.4394417
2013m9,-.1827467
2013m10,-.0464877
2013m11,-.0774295
2013m12,-.3921621
2014m1,-.4733709
2014m2,-.317521
2014m3,-.116379
2014m4,-.025244
2014m5,-.1688747
2014m6,-.3632094
2014m7,-.1706685
2014m8,.1686848
2014m9,.4340993
2014m10,.5320484
2014m11,.3296698
2014m12,.1154362
2015m1,.1493988
2015m2,.1965139
2015m3,.1254647
2015m4,.0026418
2015m5,-.1995008
2015m6,-.2864329
2015m7,-.0862592
2015m8,.3301514
2015m9,1.00668
2015m10,1.923573
2015m11,2.663209
2015m12,2.395505
2016m1,1.585932
2016m2,1.031585
2016m3,.8559228
2016m4,.6505884
