home_finance_f
.6105003
-.0756918
-.2105628
-1.065832
-.1075917
.3173171
.9767532
3.019256
.5756756
.4376864
-.3585564
.7954457
2.086078
1.342799
.6276352
.6276006
.6949258
1.698675
1.488151
.665778
.0205776
.8424304
-.07586
-.0810121
.6160713
.7892476
.6825961
.2623568
.1095668
1.232916
.6311408
.1979228
-.7781063
-1.546961
-1.194203
-1.006564
-.6299161
-1.152468
-.805073
-1.306964
-.8932257
-.5617478
-.0428632
-.5512694
-1.803733
-1.885307
-1.574845
-.8589435
.8083982
.0821074
-.5415033
-.3800993
-.7272019
-.016168
.3010949
-.690302
-1.618132
