date,cat_family
2008m1,-.9273561
2008m2,-.8466315
2008m3,-.8799152
2008m4,-1.151783
2008m5,-1.423841
2008m6,-1.425625
2008m7,-1.119406
2008m8,-.6668521
2008m9,-.4811601
2008m10,-.4585022
2008m11,-.3824033
2008m12,-.4183626
2009m1,-.5771241
2009m2,-.783653
2009m3,-.9355286
2009m4,-1.046066
2009m5,-1.009913
2009m6,-.8262647
2009m7,-.5597252
2009m8,-.1452529
2009m9,.4082344
2009m10,.6789025
2009m11,-.1755884
2009m12,-1.015228
2010m1,-1.504651
2010m2,-1.673384
2010m3,-1.740861
2010m4,-1.860208
2010m5,-1.979012
2010m6,-2.098805
2010m7,-2.190766
2010m8,-2.153187
2010m9,-2.023798
2010m10,-1.809115
2010m11,-1.384421
2010m12,-.8412228
2011m1,-.1547666
2011m2,.2344781
2011m3,.4492133
2011m4,.5691991
2011m5,.498881
2011m6,.378091
2011m7,.4239558
2011m8,.5846272
2011m9,.7875626
2011m10,.9454569
2011m11,.8994498
2011m12,.7281542
2012m1,.5395852
2012m2,.5210364
2012m3,.6008726
2012m4,.4918037
2012m5,.3048996
2012m6,.2318354
2012m7,.340647
2012m8,.5173669
2012m9,.6987942
2012m10,.8190479
2012m11,.8964061
2012m12,.764427
2013m1,.4933965
2013m2,.312848
2013m3,.2865967
2013m4,.2777513
2013m5,.2068122
2013m6,.1583693
2013m7,.23915
2013m8,.4191034
2013m9,.5532624
2013m10,.6163568
2013m11,.5986559
2013m12,.4237452
2014m1,.3213061
2014m2,.3653821
2014m3,.4499126
2014m4,.4406442
2014m5,.28899
2014m6,.3212699
2014m7,.3782335
2014m8,.5127817
2014m9,.6126714
2014m10,.7832046
2014m11,1.001301
2014m12,1.049445
2015m1,.9400856
2015m2,.7039139
2015m3,.528039
2015m4,.3239675
2015m5,.1942996
2015m6,.2700197
2015m7,.5407147
2015m8,.8570635
2015m9,1.049979
2015m10,1.12109
2015m11,1.237834
2015m12,1.338827
2016m1,1.211476
2016m2,1.0815
2016m3,.9712306
2016m4,.876223
