date,swb_happiness
2008m1,.0662913
2008m2,-.2299517
2008m3,-.3023972
2008m4,-.1658901
2008m5,.0705906
2008m6,.2712291
2008m7,.1719491
2008m8,-.2721266
2008m9,-.3635946
2008m10,-.3672092
2008m11,-.5632629
2008m12,-.9774389
2009m1,-1.728386
2009m2,-2.109774
2009m3,-1.69175
2009m4,-1.028585
2009m5,-.5246648
2009m6,-.3216941
2009m7,-.5481412
2009m8,-.9065546
2009m9,-1.502263
2009m10,-1.903114
2009m11,-2.060679
2009m12,-2.338614
2010m1,-2.602239
2010m2,-2.834122
2010m3,-2.696011
2010m4,-2.417912
2010m5,-2.393567
2010m6,-2.710033
2010m7,-2.704579
2010m8,-2.436406
2010m9,-1.918083
2010m10,-1.013152
2010m11,-.5108024
2010m12,-.6743994
2011m1,-.9919318
2011m2,-.9124488
2011m3,-.828157
2011m4,-.6439008
2011m5,-.505187
2011m6,-.7392946
2011m7,-1.101239
2011m8,-1.2509
2011m9,-1.041381
2011m10,-.8863649
2011m11,-.8078002
2011m12,-.7066318
2012m1,-.7603317
2012m2,-.853893
2012m3,-.951122
2012m4,-.8046364
2012m5,-.5918049
2012m6,-.5696512
2012m7,-.8635938
2012m8,-1.138509
2012m9,-1.128464
2012m10,-.9755482
2012m11,-.8456928
2012m12,-.9803854
2013m1,-1.112381
2013m2,-.859013
2013m3,-.565626
2013m4,-.4122737
2013m5,-.3950416
2013m6,-.4533026
2013m7,-.545502
2013m8,-.7886047
2013m9,-.8177319
2013m10,-.4361119
2013m11,-.0563162
2013m12,-.0303677
2014m1,-.217576
2014m2,-.1348087
2014m3,.0165565
2014m4,.1743768
2014m5,.0569529
2014m6,-.1677461
2014m7,-.4767269
2014m8,-.628501
2014m9,-.4477182
2014m10,-.1348454
2014m11,.0632462
2014m12,.0599373
2015m1,-.2034211
2015m2,-.1407001
2015m3,.1221063
2015m4,.1743796
2015m5,.0553657
2015m6,-.2541967
2015m7,-.6524208
2015m8,-.8772877
2015m9,-.3276542
2015m10,.2235807
2015m11,.4919533
2015m12,.4523124
2016m1,.1784552
2016m2,.3334603
2016m3,.6865479
2016m4,1.229677
