anger
-.5998674
-.5644087
-.5651134
-.4917529
-.7391313
-.5103085
.0260999
.4935046
.5636591
.9293148
-.5813467
-.9764197
-.1055602
-.0160859
-1.258892
-.7344721
-.7805782
-.4630783
-.7170412
.0990678
.2726444
.6484981
.0335428
.4318878
-.5680473
-1.860042
-.9005709
-.8979392
-1.451168
-.892518
-.408512
.3089088
-.0894157
.3847259
-.6614041
.3618228
-.0163122
-.1701408
-.9154481
-.0415953
-.3863073
.3491173
.3323969
.4778955
.5820038
-.1204078
.1231924
-.1336956
.6264618
.3887389
-.4909332
-.5149415
-.1484526
1.152133
1.622519
2.134939
1.158834
