region,date,social
Languedoc-Roussillon,2013m1,.5542823616415262
Languedoc-Roussillon,2013m2,.6533490084111691
Languedoc-Roussillon,2013m3,.9319088831543922
Languedoc-Roussillon,2013m4,.6895593330264091
Languedoc-Roussillon,2013m5,.3599217161536217
Languedoc-Roussillon,2013m6,.2631618455052376
Languedoc-Roussillon,2013m7,-.6532273236662149
Languedoc-Roussillon,2013m8,-.7054261341691017
Languedoc-Roussillon,2013m9,.6278249267488718
Languedoc-Roussillon,2013m10,-.4724247269332409
Languedoc-Roussillon,2013m11,-.3547923711012118
Languedoc-Roussillon,2013m12,-.4667632291093469
Languedoc-Roussillon,2014m1,-.1706895731622353
Languedoc-Roussillon,2014m2,-1.041273981332779
Languedoc-Roussillon,2014m3,-.2892680850773104
Languedoc-Roussillon,2014m4,.006972755305469
Languedoc-Roussillon,2014m5,-.1252791043370962
Languedoc-Roussillon,2014m6,-.0066820029169321
Languedoc-Roussillon,2014m7,-.9452687129378319
Languedoc-Roussillon,2014m8,-.3217117115855217
Languedoc-Roussillon,2014m9,.5029425243847072
Languedoc-Roussillon,2014m10,-.2706463696667925
Languedoc-Roussillon,2014m11,-.2010592380538583
Languedoc-Roussillon,2014m12,-.5054649394005537
Languedoc-Roussillon,2015m1,.084758834913373
Languedoc-Roussillon,2015m2,-.472244861535728
Languedoc-Roussillon,2015m3,-.1147591574117541
Languedoc-Roussillon,2015m4,-.4834210872650146
Languedoc-Roussillon,2015m5,-.4003317733295262
Languedoc-Roussillon,2015m6,-.3506896356120706
Languedoc-Roussillon,2015m7,-.4908049367368221
Languedoc-Roussillon,2015m8,-1.030264712870121
Languedoc-Roussillon,2015m9,.7408763822168112
Languedoc-Roussillon,2015m10,-.5970893185585737
Languedoc-Roussillon,2015m11,.0671955235302448
Languedoc-Roussillon,2015m12,-1.17699158936739
Languedoc-Roussillon,2016m1,.308219138532877
Languedoc-Roussillon,2016m2,-.1397633943706751
Languedoc-Roussillon,2016m3,-.0692771486938
Languedoc-Roussillon,2016m4,.3559306971728802
Languedoc-Roussillon,2016m5,-.2989028710871935
Languedoc-Roussillon,2016m6,
