respect
.1344783
.3691422
.3863981
-.9008026
-.3024156
1.752269
-1.69333
-.2323443
-1.931941
-1.623344
-.9799366
-2.013854
.2303517
.6106617
-.2963688
.1968388
.7736095
1.096835
.6013953
1.725478
-.3246676
.571
-1.326034
-.0998661
1.576789
.1640712
-.0856452
1.548369
.679019
-.6381501
.7249073
-.43119
.1271041
-.590607
-.362206
-.5487357
1.142945
1.0497
.9205378
-.2180186
-.5686858
.9430748
1.205864
.4784879
.1443095
-.8855327
-.4206035
-.4160608
1.074509
.1472906
.9171964
1.691073
.8532556
2.529507
2.627594
1.435411
-.9991354
