date,swb_learn
2011m1,-.2517569
2011m2,-.5206669
2011m3,-.6619129
2011m4,-.8531741
2011m5,-1.058009
2011m6,-.9057825
2011m7,-.559046
2011m8,.0122268
2011m9,.3715891
2011m10,.424816
2011m11,.3006885
2011m12,-.0427875
2012m1,-.1062016
2012m2,-.0265148
2012m3,.2016423
2012m4,.3236782
2012m5,.4209301
2012m6,.4634278
2012m7,.4911392
2012m8,.2536273
2012m9,.0006941
2012m10,-.2751154
2012m11,-.7216219
2012m12,-.9419813
2013m1,-.8791277
2013m2,-.6325226
2013m3,-.5489181
2013m4,-.6677513
2013m5,-.758312
2013m6,-.9571372
2013m7,-1.254071
2013m8,-1.506653
2013m9,-1.593895
2013m10,-1.692559
2013m11,-1.895766
2013m12,-1.999283
2014m1,-1.843795
2014m2,-1.773731
2014m3,-1.638681
2014m4,-1.445037
2014m5,-1.516457
2014m6,-1.480023
2014m7,-1.544892
2014m8,-1.867015
2014m9,-2.32894
2014m10,-2.673208
2014m11,-2.861999
2014m12,-2.598242
2015m1,-1.733747
2015m2,-.9872458
2015m3,-.5095597
2015m4,-.4293328
2015m5,-.5729451
2015m6,-.8666179
2015m7,-1.243809
2015m8,-1.520427
2015m9,-1.64072
2015m10,-1.924533
2015m11,-2.263279
2015m12,-2.285103
2016m1,-1.74358
2016m2,-.8307255
2016m3,-.1174771
2016m4,.3429776
