personal_security_f
-.5686593
.01634
-.8822913
-.8963362
-.0702302
-.0358048
-.3866648
-.6782505
-.9421175
.1705228
1.269222
.5510896
.2375577
-.5318447
-.6041229
-.5851001
-.7957474
-.4394879
1.066764
-.0385835
-.3397052
-.6075661
-.3535562
4.324203
3.967675
1.772527
-.0127494
.4270239
.6854379
.3919049
.8748602
.1489078
-.2542449
-.8233908
.0175049
.3332173
-.8036272
-.5129941
-.5642645
-1.072482
-.4855174
.2770447
.1488242
.2116851
-.7912016
-.250257
-.040533
-.124127
-.2122936
-.3548929
-.6981775
-.9755701
-.924901
-.0991218
.9175064
.3000992
-.3535031
