date,swb_anger
2008m1,-2.081223
2008m2,-1.424111
2008m3,-.7689576
2008m4,-.4679273
2008m5,-.1860663
2008m6,.1664303
2008m7,.1948403
2008m8,.0463749
2008m9,-.0478585
2008m10,-.2469196
2008m11,-.5802792
2008m12,-.6547036
2009m1,-.2379131
2009m2,.3089286
2009m3,.5579717
2009m4,.7526255
2009m5,.8681197
2009m6,1.086496
2009m7,1.261896
2009m8,1.372411
2009m9,1.352185
2009m10,1.285519
2009m11,1.109391
2009m12,.8080044
2010m1,.1009438
2010m2,-.3952959
2010m3,-.2999449
2010m4,.1850436
2010m5,.4647667
2010m6,.7675388
2010m7,1.123565
2010m8,1.094167
2010m9,.5656039
2010m10,-.0138565
2010m11,-.6449082
2010m12,-1.300255
2011m1,-1.910327
2011m2,-1.880798
2011m3,-1.383517
2011m4,-.7659536
2011m5,-.3238061
2011m6,.0928021
2011m7,.1971647
2011m8,.1175859
2011m9,-.3180461
2011m10,-.797963
2011m11,-1.301272
2011m12,-1.497394
2012m1,-1.64528
2012m2,-1.585333
2012m3,-1.395397
2012m4,-1.074736
2012m5,-.8086131
2012m6,-.5979334
2012m7,-.4535476
2012m8,-.1428012
2012m9,-.0500879
2012m10,-.1337403
2012m11,-.5196852
2012m12,-.5658369
2013m1,-.5491347
2013m2,-.7083373
2013m3,-.7458902
2013m4,-.6972182
2013m5,-.4656414
2013m6,-.1084859
2013m7,.1877297
2013m8,.1017841
2013m9,.0423484
2013m10,.0073033
2013m11,-.2632645
2013m12,-.3628637
2014m1,-.3734071
2014m2,-.3119128
2014m3,-.0304922
2014m4,.4640849
2014m5,.6822098
2014m6,1.051619
2014m7,1.235552
2014m8,1.095615
2014m9,.671879
2014m10,.2670662
2014m11,-.0343006
2014m12,-.2158875
2015m1,-.0685218
2015m2,.4579679
2015m3,.9973944
2015m4,1.064403
2015m5,.9089448
2015m6,1.050784
2015m7,1.275636
2015m8,1.409436
2015m9,1.213392
2015m10,.8337768
2015m11,.3587965
2015m12,-.0214542
2016m1,-.3366542
2016m2,-.2152032
2016m3,.541191
2016m4,1.195839
